"Plot Title: FCR20_20250421_2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2407064, SEN S/N: 2407064)","Good Battery (LGR S/N: 2407064)","Bad Battery (LGR S/N: 2407064)","Coupler Attached (LGR S/N: 2407064)","Coupler Detached (LGR S/N: 2407064)","Host Connected (LGR S/N: 2407064)","Stopped (LGR S/N: 2407064)","End Of File (LGR S/N: 2407064)"
4074,05/19/25 08:40:00 PM,12.207,,,,,,,
4075,05/19/25 08:50:00 PM,12.207,,,,,,,
4076,05/19/25 09:00:00 PM,12.207,,,,,,,
4077,05/19/25 09:10:00 PM,12.207,,,,,,,
4078,05/19/25 09:20:00 PM,12.207,,,,,,,
4079,05/19/25 09:30:00 PM,12.207,,,,,,,
4080,05/19/25 09:40:00 PM,12.207,,,,,,,
4081,05/19/25 09:50:00 PM,12.207,,,,,,,
4082,05/19/25 10:00:00 PM,12.207,,,,,,,
4083,05/19/25 10:10:00 PM,12.207,,,,,,,
4084,05/19/25 10:20:00 PM,12.207,,,,,,,
4085,05/19/25 10:30:00 PM,12.207,,,,,,,
4086,05/19/25 10:40:00 PM,12.207,,,,,,,
4087,05/19/25 10:50:00 PM,12.207,,,,,,,
4088,05/19/25 11:00:00 PM,12.207,,,,,,,
4089,05/19/25 11:10:00 PM,12.207,,,,,,,
4090,05/19/25 11:20:00 PM,12.207,,,,,,,
4091,05/19/25 11:30:00 PM,12.207,,,,,,,
4092,05/19/25 11:40:00 PM,12.207,,,,,,,
4093,05/19/25 11:50:00 PM,12.207,,,,,,,
4094,05/20/25 12:00:00 AM,12.207,,,,,,,
4095,05/20/25 12:10:00 AM,12.207,,,,,,,
4096,05/20/25 12:20:00 AM,12.207,,,,,,,
4097,05/20/25 12:30:00 AM,12.207,,,,,,,
4098,05/20/25 12:40:00 AM,12.207,,,,,,,
4099,05/20/25 12:50:00 AM,12.207,,,,,,,
4100,05/20/25 01:00:00 AM,12.207,,,,,,,
4101,05/20/25 01:10:00 AM,12.207,,,,,,,
4102,05/20/25 01:20:00 AM,12.207,,,,,,,
4103,05/20/25 01:30:00 AM,12.207,,,,,,,
4104,05/20/25 01:40:00 AM,12.207,,,,,,,
4105,05/20/25 01:50:00 AM,12.207,,,,,,,
4106,05/20/25 02:00:00 AM,12.207,,,,,,,
4107,05/20/25 02:10:00 AM,12.207,,,,,,,
4108,05/20/25 02:20:00 AM,12.207,,,,,,,
4109,05/20/25 02:30:00 AM,12.207,,,,,,,
4110,05/20/25 02:40:00 AM,12.207,,,,,,,
4111,05/20/25 02:50:00 AM,12.207,,,,,,,
4112,05/20/25 03:00:00 AM,12.110,,,,,,,
4113,05/20/25 03:10:00 AM,12.207,,,,,,,
4114,05/20/25 03:20:00 AM,12.110,,,,,,,
4115,05/20/25 03:30:00 AM,12.110,,,,,,,
4116,05/20/25 03:40:00 AM,12.110,,,,,,,
4117,05/20/25 03:50:00 AM,12.110,,,,,,,
4118,05/20/25 04:00:00 AM,12.110,,,,,,,
4119,05/20/25 04:10:00 AM,12.110,,,,,,,
4120,05/20/25 04:20:00 AM,12.110,,,,,,,
4121,05/20/25 04:30:00 AM,12.110,,,,,,,
4122,05/20/25 04:40:00 AM,12.110,,,,,,,
4123,05/20/25 04:50:00 AM,12.110,,,,,,,
4124,05/20/25 05:00:00 AM,12.110,,,,,,,
4125,05/20/25 05:10:00 AM,12.110,,,,,,,
4126,05/20/25 05:20:00 AM,12.110,,,,,,,
4127,05/20/25 05:30:00 AM,12.110,,,,,,,
4128,05/20/25 05:40:00 AM,12.110,,,,,,,
4129,05/20/25 05:50:00 AM,12.110,,,,,,,
4130,05/20/25 06:00:00 AM,12.110,,,,,,,
4131,05/20/25 06:10:00 AM,12.110,,,,,,,
4132,05/20/25 06:20:00 AM,12.110,,,,,,,
4133,05/20/25 06:30:00 AM,12.110,,,,,,,
4134,05/20/25 06:40:00 AM,12.110,,,,,,,
4135,05/20/25 06:50:00 AM,12.110,,,,,,,
4136,05/20/25 07:00:00 AM,12.110,,,,,,,
4137,05/20/25 07:10:00 AM,12.110,,,,,,,
4138,05/20/25 07:20:00 AM,12.110,,,,,,,
4139,05/20/25 07:30:00 AM,12.110,,,,,,,
4140,05/20/25 07:40:00 AM,12.110,,,,,,,
4141,05/20/25 07:50:00 AM,12.110,,,,,,,
4142,05/20/25 08:00:00 AM,12.110,,,,,,,
4143,05/20/25 08:10:00 AM,12.110,,,,,,,
4144,05/20/25 08:20:00 AM,12.110,,,,,,,
4145,05/20/25 08:30:00 AM,12.110,,,,,,,
4146,05/20/25 08:40:00 AM,12.110,,,,,,,
4147,05/20/25 08:50:00 AM,12.110,,,,,,,
4148,05/20/25 09:00:00 AM,12.110,,,,,,,
4149,05/20/25 09:10:00 AM,12.110,,,,,,,
4150,05/20/25 09:20:00 AM,12.110,,,,,,,
4151,05/20/25 09:30:00 AM,12.110,,,,,,,
4152,05/20/25 09:40:00 AM,12.110,,,,,,,
4153,05/20/25 09:50:00 AM,12.110,,,,,,,
4154,05/20/25 10:00:00 AM,12.110,,,,,,,
4155,05/20/25 10:10:00 AM,12.110,,,,,,,
4156,05/20/25 10:20:00 AM,12.110,,,,,,,
4157,05/20/25 10:30:00 AM,12.110,,,,,,,
4158,05/20/25 10:40:00 AM,12.110,,,,,,,
4159,05/20/25 10:50:00 AM,12.110,,,,,,,
4160,05/20/25 11:00:00 AM,12.110,,,,,,,
4161,05/20/25 11:10:00 AM,12.110,,,,,,,
4162,05/20/25 11:20:00 AM,12.110,,,,,,,
4163,05/20/25 11:30:00 AM,12.110,,,,,,,
4164,05/20/25 11:40:00 AM,12.110,,,,,,,
4165,05/20/25 11:50:00 AM,12.110,,,,,,,
4166,05/20/25 12:00:00 PM,12.110,,,,,,,
4167,05/20/25 12:10:00 PM,12.110,,,,,,,
4168,05/20/25 12:20:00 PM,12.110,,,,,,,
4169,05/20/25 12:30:00 PM,12.110,,,,,,,
4170,05/20/25 12:40:00 PM,12.110,,,,,,,
4171,05/20/25 12:50:00 PM,12.110,,,,,,,
4172,05/20/25 01:00:00 PM,12.110,,,,,,,
4173,05/20/25 01:10:00 PM,12.110,,,,,,,
4174,05/20/25 01:20:00 PM,12.013,,,,,,,
4175,05/20/25 01:30:00 PM,12.110,,,,,,,
4176,05/20/25 01:40:00 PM,12.110,,,,,,,
4177,05/20/25 01:50:00 PM,12.110,,,,,,,
4178,05/20/25 02:00:00 PM,12.110,,,,,,,
4179,05/20/25 02:10:00 PM,12.110,,,,,,,
4180,05/20/25 02:20:00 PM,12.110,,,,,,,
4181,05/20/25 02:30:00 PM,12.110,,,,,,,
4182,05/20/25 02:40:00 PM,12.110,,,,,,,
4183,05/20/25 02:50:00 PM,12.110,,,,,,,
4184,05/20/25 03:00:00 PM,12.110,,,,,,,
4185,05/20/25 03:10:00 PM,12.110,,,,,,,
4186,05/20/25 03:20:00 PM,12.013,,,,,,,
4187,05/20/25 03:30:00 PM,12.110,,,,,,,
4188,05/20/25 03:40:00 PM,12.110,,,,,,,
4189,05/20/25 03:50:00 PM,12.110,,,,,,,
4190,05/20/25 04:00:00 PM,12.110,,,,,,,
4191,05/20/25 04:10:00 PM,12.110,,,,,,,
4192,05/20/25 04:20:00 PM,12.110,,,,,,,
4193,05/20/25 04:30:00 PM,12.110,,,,,,,
4194,05/20/25 04:40:00 PM,12.110,,,,,,,
4195,05/20/25 04:50:00 PM,12.110,,,,,,,
4196,05/20/25 05:00:00 PM,12.110,,,,,,,
4197,05/20/25 05:10:00 PM,12.110,,,,,,,
4198,05/20/25 05:20:00 PM,12.110,,,,,,,
4199,05/20/25 05:30:00 PM,12.110,,,,,,,
4200,05/20/25 05:40:00 PM,12.110,,,,,,,
4201,05/20/25 05:50:00 PM,12.110,,,,,,,
4202,05/20/25 06:00:00 PM,12.110,,,,,,,
4203,05/20/25 06:10:00 PM,12.110,,,,,,,
4204,05/20/25 06:20:00 PM,12.110,,,,,,,
4205,05/20/25 06:30:00 PM,12.110,,,,,,,
4206,05/20/25 06:40:00 PM,12.110,,,,,,,
4207,05/20/25 06:50:00 PM,12.110,,,,,,,
4208,05/20/25 07:00:00 PM,12.110,,,,,,,
4209,05/20/25 07:10:00 PM,12.110,,,,,,,
4210,05/20/25 07:20:00 PM,12.110,,,,,,,
4211,05/20/25 07:30:00 PM,12.110,,,,,,,
4212,05/20/25 07:40:00 PM,12.110,,,,,,,
4213,05/20/25 07:50:00 PM,12.110,,,,,,,
4214,05/20/25 08:00:00 PM,12.110,,,,,,,
4215,05/20/25 08:10:00 PM,12.110,,,,,,,
4216,05/20/25 08:20:00 PM,12.110,,,,,,,
4217,05/20/25 08:30:00 PM,12.110,,,,,,,
4218,05/20/25 08:40:00 PM,12.110,,,,,,,
4219,05/20/25 08:50:00 PM,12.110,,,,,,,
4220,05/20/25 09:00:00 PM,12.110,,,,,,,
4221,05/20/25 09:10:00 PM,12.110,,,,,,,
4222,05/20/25 09:20:00 PM,12.110,,,,,,,
4223,05/20/25 09:30:00 PM,12.110,,,,,,,
4224,05/20/25 09:40:00 PM,12.110,,,,,,,
4225,05/20/25 09:50:00 PM,12.110,,,,,,,
4226,05/20/25 10:00:00 PM,12.110,,,,,,,
4227,05/20/25 10:10:00 PM,12.110,,,,,,,
4228,05/20/25 10:20:00 PM,12.110,,,,,,,
4229,05/20/25 10:30:00 PM,12.110,,,,,,,
4230,05/20/25 10:40:00 PM,12.110,,,,,,,
4231,05/20/25 10:50:00 PM,12.110,,,,,,,
4232,05/20/25 11:00:00 PM,12.110,,,,,,,
4233,05/20/25 11:10:00 PM,12.110,,,,,,,
4234,05/20/25 11:20:00 PM,12.110,,,,,,,
4235,05/20/25 11:30:00 PM,12.110,,,,,,,
4236,05/20/25 11:40:00 PM,12.110,,,,,,,
4237,05/20/25 11:50:00 PM,12.110,,,,,,,
4238,05/21/25 12:00:00 AM,12.110,,,,,,,
4239,05/21/25 12:10:00 AM,12.110,,,,,,,
4240,05/21/25 12:20:00 AM,12.110,,,,,,,
4241,05/21/25 12:30:00 AM,12.110,,,,,,,
4242,05/21/25 12:40:00 AM,12.110,,,,,,,
4243,05/21/25 12:50:00 AM,12.110,,,,,,,
4244,05/21/25 01:00:00 AM,12.110,,,,,,,
4245,05/21/25 01:10:00 AM,12.110,,,,,,,
4246,05/21/25 01:20:00 AM,12.110,,,,,,,
4247,05/21/25 01:30:00 AM,12.110,,,,,,,
4248,05/21/25 01:40:00 AM,12.110,,,,,,,
4249,05/21/25 01:50:00 AM,12.110,,,,,,,
4250,05/21/25 02:00:00 AM,12.110,,,,,,,
4251,05/21/25 02:10:00 AM,12.110,,,,,,,
4252,05/21/25 02:20:00 AM,12.110,,,,,,,
4253,05/21/25 02:30:00 AM,12.110,,,,,,,
4254,05/21/25 02:40:00 AM,12.110,,,,,,,
4255,05/21/25 02:50:00 AM,12.110,,,,,,,
4256,05/21/25 03:00:00 AM,12.110,,,,,,,
4257,05/21/25 03:10:00 AM,12.110,,,,,,,
4258,05/21/25 03:20:00 AM,12.110,,,,,,,
4259,05/21/25 03:30:00 AM,12.110,,,,,,,
4260,05/21/25 03:40:00 AM,12.110,,,,,,,
4261,05/21/25 03:50:00 AM,12.110,,,,,,,
4262,05/21/25 04:00:00 AM,12.110,,,,,,,
4263,05/21/25 04:10:00 AM,12.110,,,,,,,
4264,05/21/25 04:20:00 AM,12.110,,,,,,,
4265,05/21/25 04:30:00 AM,12.110,,,,,,,
4266,05/21/25 04:40:00 AM,12.110,,,,,,,
4267,05/21/25 04:50:00 AM,12.110,,,,,,,
4268,05/21/25 05:00:00 AM,12.110,,,,,,,
4269,05/21/25 05:10:00 AM,12.110,,,,,,,
4270,05/21/25 05:20:00 AM,12.110,,,,,,,
4271,05/21/25 05:30:00 AM,12.110,,,,,,,
4272,05/21/25 05:40:00 AM,12.110,,,,,,,
4273,05/21/25 05:50:00 AM,12.110,,,,,,,
4274,05/21/25 06:00:00 AM,12.110,,,,,,,
4275,05/21/25 06:10:00 AM,12.110,,,,,,,
4276,05/21/25 06:20:00 AM,12.110,,,,,,,
4277,05/21/25 06:30:00 AM,12.110,,,,,,,
4278,05/21/25 06:40:00 AM,12.110,,,,,,,
4279,05/21/25 06:50:00 AM,12.110,,,,,,,
4280,05/21/25 07:00:00 AM,12.110,,,,,,,
4281,05/21/25 07:10:00 AM,12.110,,,,,,,
4282,05/21/25 07:20:00 AM,12.110,,,,,,,
4283,05/21/25 07:30:00 AM,12.110,,,,,,,
4284,05/21/25 07:40:00 AM,12.110,,,,,,,
4285,05/21/25 07:50:00 AM,12.110,,,,,,,
4286,05/21/25 08:00:00 AM,12.110,,,,,,,
4287,05/21/25 08:10:00 AM,12.110,,,,,,,
4288,05/21/25 08:20:00 AM,12.110,,,,,,,
4289,05/21/25 08:30:00 AM,12.110,,,,,,,
4290,05/21/25 08:40:00 AM,12.110,,,,,,,
4291,05/21/25 08:50:00 AM,12.110,,,,,,,
4292,05/21/25 09:00:00 AM,12.110,,,,,,,
4293,05/21/25 09:10:00 AM,12.110,,,,,,,
4294,05/21/25 09:20:00 AM,12.110,,,,,,,
4295,05/21/25 09:30:00 AM,12.110,,,,,,,
4296,05/21/25 09:40:00 AM,12.110,,,,,,,
4297,05/21/25 09:50:00 AM,12.110,,,,,,,
4298,05/21/25 10:00:00 AM,12.110,,,,,,,
4299,05/21/25 10:10:00 AM,12.110,,,,,,,
4300,05/21/25 10:20:00 AM,12.110,,,,,,,
4301,05/21/25 10:30:00 AM,12.110,,,,,,,
4302,05/21/25 10:40:00 AM,12.110,,,,,,,
4303,05/21/25 10:50:00 AM,12.110,,,,,,,
4304,05/21/25 11:00:00 AM,12.110,,,,,,,
4305,05/21/25 11:10:00 AM,12.110,,,,,,,
4306,05/21/25 11:20:00 AM,12.110,,,,,,,
4307,05/21/25 11:30:00 AM,12.110,,,,,,,
4308,05/21/25 11:40:00 AM,12.110,,,,,,,
4309,05/21/25 11:50:00 AM,12.110,,,,,,,
4310,05/21/25 12:00:00 PM,12.110,,,,,,,
4311,05/21/25 12:10:00 PM,12.110,,,,,,,
4312,05/21/25 12:20:00 PM,12.110,,,,,,,
4313,05/21/25 12:30:00 PM,12.110,,,,,,,
4314,05/21/25 12:40:00 PM,12.110,,,,,,,
4315,05/21/25 12:50:00 PM,12.110,,,,,,,
4316,05/21/25 01:00:00 PM,12.110,,,,,,,
4317,05/21/25 01:10:00 PM,12.110,,,,,,,
4318,05/21/25 01:20:00 PM,12.110,,,,,,,
4319,05/21/25 01:30:00 PM,12.110,,,,,,,
4320,05/21/25 01:40:00 PM,12.110,,,,,,,
4321,05/21/25 01:50:00 PM,12.110,,,,,,,
4322,05/21/25 02:00:00 PM,12.110,,,,,,,
4323,05/21/25 02:10:00 PM,12.013,,,,,,,
4324,05/21/25 02:20:00 PM,12.110,,,,,,,
4325,05/21/25 02:30:00 PM,12.110,,,,,,,
4326,05/21/25 02:40:00 PM,12.110,,,,,,,
4327,05/21/25 02:50:00 PM,12.110,,,,,,,
4328,05/21/25 03:00:00 PM,12.110,,,,,,,
4329,05/21/25 03:10:00 PM,12.013,,,,,,,
4330,05/21/25 03:20:00 PM,12.013,,,,,,,
4331,05/21/25 03:30:00 PM,12.013,,,,,,,
4332,05/21/25 03:40:00 PM,12.110,,,,,,,
4333,05/21/25 03:50:00 PM,12.013,,,,,,,
4334,05/21/25 04:00:00 PM,12.013,,,,,,,
4335,05/21/25 04:10:00 PM,12.013,,,,,,,
4336,05/21/25 04:20:00 PM,12.013,,,,,,,
4337,05/21/25 04:30:00 PM,12.013,,,,,,,
4338,05/21/25 04:40:00 PM,12.013,,,,,,,
4339,05/21/25 04:50:00 PM,12.013,,,,,,,
4340,05/21/25 05:00:00 PM,12.013,,,,,,,
4341,05/21/25 05:10:00 PM,12.013,,,,,,,
4342,05/21/25 05:20:00 PM,12.013,,,,,,,
4343,05/21/25 05:30:00 PM,12.013,,,,,,,
4344,05/21/25 05:40:00 PM,12.013,,,,,,,
4345,05/21/25 05:50:00 PM,12.013,,,,,,,
4346,05/21/25 06:00:00 PM,12.013,,,,,,,
4347,05/21/25 06:10:00 PM,12.013,,,,,,,
4348,05/21/25 06:20:00 PM,12.013,,,,,,,
4349,05/21/25 06:30:00 PM,12.013,,,,,,,
4350,05/21/25 06:40:00 PM,12.013,,,,,,,
4351,05/21/25 06:50:00 PM,12.013,,,,,,,
4352,05/21/25 07:00:00 PM,12.013,,,,,,,
4353,05/21/25 07:10:00 PM,12.013,,,,,,,
4354,05/21/25 07:20:00 PM,12.013,,,,,,,
4355,05/21/25 07:30:00 PM,12.013,,,,,,,
4356,05/21/25 07:40:00 PM,12.013,,,,,,,
4357,05/21/25 07:50:00 PM,12.013,,,,,,,
4358,05/21/25 08:00:00 PM,12.013,,,,,,,
4359,05/21/25 08:10:00 PM,12.013,,,,,,,
4360,05/21/25 08:20:00 PM,12.013,,,,,,,
4361,05/21/25 08:30:00 PM,12.013,,,,,,,
4362,05/21/25 08:40:00 PM,12.013,,,,,,,
4363,05/21/25 08:50:00 PM,12.013,,,,,,,
4364,05/21/25 09:00:00 PM,12.013,,,,,,,
4365,05/21/25 09:10:00 PM,12.013,,,,,,,
4366,05/21/25 09:20:00 PM,12.013,,,,,,,
4367,05/21/25 09:30:00 PM,12.013,,,,,,,
4368,05/21/25 09:40:00 PM,12.013,,,,,,,
4369,05/21/25 09:50:00 PM,12.013,,,,,,,
4370,05/21/25 10:00:00 PM,12.013,,,,,,,
4371,05/21/25 10:10:00 PM,12.013,,,,,,,
4372,05/21/25 10:20:00 PM,12.013,,,,,,,
4373,05/21/25 10:30:00 PM,12.013,,,,,,,
4374,05/21/25 10:40:00 PM,12.013,,,,,,,
4375,05/21/25 10:50:00 PM,12.013,,,,,,,
4376,05/21/25 11:00:00 PM,12.013,,,,,,,
4377,05/21/25 11:10:00 PM,12.013,,,,,,,
4378,05/21/25 11:20:00 PM,12.013,,,,,,,
4379,05/21/25 11:30:00 PM,12.013,,,,,,,
4380,05/21/25 11:40:00 PM,12.013,,,,,,,
4381,05/21/25 11:50:00 PM,12.013,,,,,,,
4382,05/22/25 12:00:00 AM,12.013,,,,,,,
4383,05/22/25 12:10:00 AM,12.013,,,,,,,
4384,05/22/25 12:20:00 AM,12.013,,,,,,,
4385,05/22/25 12:30:00 AM,12.013,,,,,,,
4386,05/22/25 12:40:00 AM,12.013,,,,,,,
4387,05/22/25 12:50:00 AM,12.013,,,,,,,
4388,05/22/25 01:00:00 AM,12.013,,,,,,,
4389,05/22/25 01:10:00 AM,12.013,,,,,,,
4390,05/22/25 01:20:00 AM,12.013,,,,,,,
4391,05/22/25 01:30:00 AM,12.013,,,,,,,
4392,05/22/25 01:40:00 AM,12.110,,,,,,,
4393,05/22/25 01:50:00 AM,12.013,,,,,,,
4394,05/22/25 02:00:00 AM,12.013,,,,,,,
4395,05/22/25 02:10:00 AM,12.013,,,,,,,
4396,05/22/25 02:20:00 AM,12.013,,,,,,,
4397,05/22/25 02:30:00 AM,12.013,,,,,,,
4398,05/22/25 02:40:00 AM,12.013,,,,,,,
4399,05/22/25 02:50:00 AM,12.013,,,,,,,
4400,05/22/25 03:00:00 AM,12.013,,,,,,,
4401,05/22/25 03:10:00 AM,12.013,,,,,,,
4402,05/22/25 03:20:00 AM,12.013,,,,,,,
4403,05/22/25 03:30:00 AM,12.013,,,,,,,
4404,05/22/25 03:40:00 AM,12.013,,,,,,,
4405,05/22/25 03:50:00 AM,12.013,,,,,,,
4406,05/22/25 04:00:00 AM,12.013,,,,,,,
4407,05/22/25 04:10:00 AM,12.013,,,,,,,
4408,05/22/25 04:20:00 AM,12.013,,,,,,,
4409,05/22/25 04:30:00 AM,12.013,,,,,,,
4410,05/22/25 04:40:00 AM,12.013,,,,,,,
4411,05/22/25 04:50:00 AM,12.013,,,,,,,
4412,05/22/25 05:00:00 AM,12.013,,,,,,,
4413,05/22/25 05:10:00 AM,12.013,,,,,,,
4414,05/22/25 05:20:00 AM,12.013,,,,,,,
4415,05/22/25 05:30:00 AM,12.013,,,,,,,
4416,05/22/25 05:40:00 AM,12.013,,,,,,,
4417,05/22/25 05:50:00 AM,12.013,,,,,,,
4418,05/22/25 06:00:00 AM,12.013,,,,,,,
4419,05/22/25 06:10:00 AM,12.013,,,,,,,
4420,05/22/25 06:20:00 AM,12.013,,,,,,,
4421,05/22/25 06:30:00 AM,12.013,,,,,,,
4422,05/22/25 06:40:00 AM,12.013,,,,,,,
4423,05/22/25 06:50:00 AM,12.013,,,,,,,
4424,05/22/25 07:00:00 AM,12.013,,,,,,,
4425,05/22/25 07:10:00 AM,12.013,,,,,,,
4426,05/22/25 07:20:00 AM,12.013,,,,,,,
4427,05/22/25 07:30:00 AM,12.013,,,,,,,
4428,05/22/25 07:40:00 AM,12.013,,,,,,,
4429,05/22/25 07:50:00 AM,12.013,,,,,,,
4430,05/22/25 08:00:00 AM,12.013,,,,,,,
4431,05/22/25 08:10:00 AM,12.013,,,,,,,
4432,05/22/25 08:20:00 AM,12.013,,,,,,,
4433,05/22/25 08:30:00 AM,12.013,,,,,,,
4434,05/22/25 08:40:00 AM,12.013,,,,,,,
4435,05/22/25 08:50:00 AM,12.013,,,,,,,
4436,05/22/25 09:00:00 AM,12.013,,,,,,,
4437,05/22/25 09:10:00 AM,12.013,,,,,,,
4438,05/22/25 09:20:00 AM,12.013,,,,,,,
4439,05/22/25 09:30:00 AM,12.013,,,,,,,
4440,05/22/25 09:40:00 AM,12.013,,,,,,,
4441,05/22/25 09:50:00 AM,12.013,,,,,,,
4442,05/22/25 10:00:00 AM,12.013,,,,,,,
4443,05/22/25 10:10:00 AM,12.013,,,,,,,
4444,05/22/25 10:20:00 AM,12.013,,,,,,,
4445,05/22/25 10:30:00 AM,12.013,,,,,,,
4446,05/22/25 10:40:00 AM,12.013,,,,,,,
4447,05/22/25 10:50:00 AM,12.013,,,,,,,
4448,05/22/25 11:00:00 AM,12.013,,,,,,,
4449,05/22/25 11:10:00 AM,12.013,,,,,,,
4450,05/22/25 11:20:00 AM,12.013,,,,,,,
4451,05/22/25 11:30:00 AM,12.013,,,,,,,
4452,05/22/25 11:40:00 AM,12.013,,,,,,,
4453,05/22/25 11:50:00 AM,12.013,,,,,,,
4454,05/22/25 12:00:00 PM,12.013,,,,,,,
4455,05/22/25 12:10:00 PM,12.013,,,,,,,
4456,05/22/25 12:20:00 PM,12.013,,,,,,,
4457,05/22/25 12:30:00 PM,12.013,,,,,,,
4458,05/22/25 12:40:00 PM,12.013,,,,,,,
4459,05/22/25 12:50:00 PM,12.013,,,,,,,
4460,05/22/25 01:00:00 PM,12.013,,,,,,,
4461,05/22/25 01:10:00 PM,12.013,,,,,,,
4462,05/22/25 01:20:00 PM,12.013,,,,,,,
4463,05/22/25 01:30:00 PM,12.013,,,,,,,
4464,05/22/25 01:40:00 PM,12.013,,,,,,,
4465,05/22/25 01:50:00 PM,12.013,,,,,,,
4466,05/22/25 02:00:00 PM,12.013,,,,,,,
4467,05/22/25 02:10:00 PM,12.013,,,,,,,
4468,05/22/25 02:20:00 PM,12.013,,,,,,,
4469,05/22/25 02:30:00 PM,12.013,,,,,,,
4470,05/22/25 02:40:00 PM,12.013,,,,,,,
4471,05/22/25 02:50:00 PM,12.013,,,,,,,
4472,05/22/25 03:00:00 PM,12.013,,,,,,,
4473,05/22/25 03:10:00 PM,12.013,,,,,,,
4474,05/22/25 03:20:00 PM,12.013,,,,,,,
4475,05/22/25 03:30:00 PM,12.013,,,,,,,
4476,05/22/25 03:40:00 PM,12.013,,,,,,,
4477,05/22/25 03:50:00 PM,12.013,,,,,,,
4478,05/22/25 04:00:00 PM,12.013,,,,,,,
4479,05/22/25 04:10:00 PM,12.013,,,,,,,
4480,05/22/25 04:20:00 PM,12.110,,,,,,,
4481,05/22/25 04:30:00 PM,12.013,,,,,,,
4482,05/22/25 04:40:00 PM,12.110,,,,,,,
4483,05/22/25 04:50:00 PM,12.110,,,,,,,
4484,05/22/25 05:00:00 PM,12.110,,,,,,,
4485,05/22/25 05:10:00 PM,12.110,,,,,,,
4486,05/22/25 05:20:00 PM,12.110,,,,,,,
4487,05/22/25 05:30:00 PM,12.110,,,,,,,
4488,05/22/25 05:40:00 PM,12.110,,,,,,,
4489,05/22/25 05:50:00 PM,12.110,,,,,,,
4490,05/22/25 06:00:00 PM,12.110,,,,,,,
4491,05/22/25 06:10:00 PM,12.110,,,,,,,
4492,05/22/25 06:20:00 PM,12.110,,,,,,,
4493,05/22/25 06:30:00 PM,12.110,,,,,,,
4494,05/22/25 06:40:00 PM,12.110,,,,,,,
4495,05/22/25 06:50:00 PM,12.110,,,,,,,
4496,05/22/25 07:00:00 PM,12.110,,,,,,,
4497,05/22/25 07:10:00 PM,12.110,,,,,,,
4498,05/22/25 07:20:00 PM,12.110,,,,,,,
4499,05/22/25 07:30:00 PM,12.110,,,,,,,
4500,05/22/25 07:40:00 PM,12.110,,,,,,,
4501,05/22/25 07:50:00 PM,12.110,,,,,,,
4502,05/22/25 08:00:00 PM,12.110,,,,,,,
4503,05/22/25 08:10:00 PM,12.110,,,,,,,
4504,05/22/25 08:20:00 PM,12.110,,,,,,,
4505,05/22/25 08:30:00 PM,12.110,,,,,,,
4506,05/22/25 08:40:00 PM,12.110,,,,,,,
4507,05/22/25 08:50:00 PM,12.110,,,,,,,
4508,05/22/25 09:00:00 PM,12.110,,,,,,,
4509,05/22/25 09:10:00 PM,12.110,,,,,,,
4510,05/22/25 09:20:00 PM,12.110,,,,,,,
4511,05/22/25 09:30:00 PM,12.110,,,,,,,
4512,05/22/25 09:40:00 PM,12.110,,,,,,,
4513,05/22/25 09:50:00 PM,12.110,,,,,,,
4514,05/22/25 10:00:00 PM,12.207,,,,,,,
4515,05/22/25 10:10:00 PM,12.207,,,,,,,
4516,05/22/25 10:20:00 PM,12.207,,,,,,,
4517,05/22/25 10:30:00 PM,12.207,,,,,,,
4518,05/22/25 10:40:00 PM,12.207,,,,,,,
4519,05/22/25 10:50:00 PM,12.207,,,,,,,
4520,05/22/25 11:00:00 PM,12.207,,,,,,,
4521,05/22/25 11:10:00 PM,12.207,,,,,,,
4522,05/22/25 11:20:00 PM,12.207,,,,,,,
4523,05/22/25 11:30:00 PM,12.207,,,,,,,
4524,05/22/25 11:40:00 PM,12.207,,,,,,,
4525,05/22/25 11:50:00 PM,12.207,,,,,,,
4526,05/23/25 12:00:00 AM,12.207,,,,,,,
4527,05/23/25 12:10:00 AM,12.207,,,,,,,
4528,05/23/25 12:20:00 AM,12.207,,,,,,,
4529,05/23/25 12:30:00 AM,12.207,,,,,,,
4530,05/23/25 12:40:00 AM,12.207,,,,,,,
4531,05/23/25 12:50:00 AM,12.207,,,,,,,
4532,05/23/25 01:00:00 AM,12.207,,,,,,,
4533,05/23/25 01:10:00 AM,12.207,,,,,,,
4534,05/23/25 01:20:00 AM,12.207,,,,,,,
4535,05/23/25 01:30:00 AM,12.207,,,,,,,
4536,05/23/25 01:40:00 AM,12.207,,,,,,,
4537,05/23/25 01:50:00 AM,12.207,,,,,,,
4538,05/23/25 02:00:00 AM,12.207,,,,,,,
4539,05/23/25 02:10:00 AM,12.207,,,,,,,
4540,05/23/25 02:20:00 AM,12.207,,,,,,,
4541,05/23/25 02:30:00 AM,12.207,,,,,,,
4542,05/23/25 02:40:00 AM,12.207,,,,,,,
4543,05/23/25 02:50:00 AM,12.207,,,,,,,
4544,05/23/25 03:00:00 AM,12.207,,,,,,,
4545,05/23/25 03:10:00 AM,12.207,,,,,,,
4546,05/23/25 03:20:00 AM,12.207,,,,,,,
4547,05/23/25 03:30:00 AM,12.207,,,,,,,
4548,05/23/25 03:40:00 AM,12.207,,,,,,,
