"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"2025-12-01 22:00:00",36340,12.99,3.871,"NAN","NAN",-0.03717651,-0.1537232,0.1153809,0.4552856,0.3060547,4.45199,4.402582,4.430048,4.437341,4.459527,4.429895,11.42332,88.26721,4.485283,11.74126,90.7298,4.487785,251201,225346,4.519,30.61,50.29,32.69,86.14,11.14,0.31,0.75,1.76,1.07,3.86,11.52,17.92,0,2.56,1.802,5.94,11.39,1.2,8.533991,4.503563
"2025-12-01 22:10:00",36341,13,3.809,"NAN","NAN",-0.1003784,-0.1771301,0.05373535,0.4443909,0.3444763,4.450372,4.395257,4.4255,4.422693,4.458642,4.431116,11.38659,87.97491,4.481598,11.77779,91.01094,4.487289,251201,230346,4.514,30.61,50.28,32.68,85.12,11.01,0.38,1.02,1.78,1.09,4.01,11.99,18.25,0,2.56,1.8,5.93,11.38,1.2,8.534276,4.503661
"2025-12-01 22:20:00",36342,13,3.741,"NAN","NAN",-0.12052,-0.1998352,0.05129395,0.4916321,0.3192993,4.450861,4.38659,4.41427,4.421381,4.453424,4.427789,11.18663,86.42922,4.481255,11.6719,90.18285,4.483101,251201,231346,4.517,30.61,50.28,32.68,87.53,11.32,0.35,0.88,1.73,1.05,4.02,12,18.02,0,2.55,1.798,5.93,11.38,1.2,8.535297,4.503241
"2025-12-01 22:30:00",36343,13,3.688,"NAN","NAN",-0.1186279,-0.2023071,0.07894287,0.4582458,0.3158813,4.446527,4.381616,4.406915,4.412561,4.455957,4.399896,10.9971,84.97142,4.484268,11.58974,89.50211,4.463524,251201,232346,4.517,30.64,50.33,32.71,84.01,10.86,0.44,1.22,1.78,1.09,3.99,11.91,18.13,0,2.55,1.797,5.93,11.37,1.2,8.535432,4.500634
"2025-12-01 22:40:00",36344,13,3.664,"NAN","NAN",-0.02765503,-0.04639282,0.1557251,0.573053,0.3565308,4.437585,4.378656,4.405847,4.411645,4.440729,4.391382,10.82971,83.67808,4.484268,11.60927,89.65146,4.462837,251201,233346,4.511,30.61,50.28,32.68,85.87,11.1,0.48,1.37,1.78,1.1,3.99,11.93,18.39,0,2.55,1.795,5.93,11.39,1.2,8.533703,4.486136
"2025-12-01 22:50:00",36345,12.99,3.666,"NAN","NAN",-0.01862183,-0.08539429,0.1905456,0.7191712,0.4345947,4.438409,4.376123,4.410394,4.411279,4.430688,4.388879,10.73455,82.92882,4.477745,11.67217,90.10459,4.448944,251201,234346,4.51,30.69,50.42,32.77,82.05,10.61,0.46,1.32,1.77,1.08,3.97,11.85,18.19,0,2.55,1.796,5.94,11.37,1.2,8.534111,4.477903
"2025-12-01 23:00:00",36346,12.95,3.698,"NAN","NAN",0.1919495,0.1637207,0.3582703,0.6958863,0.5319153,4.440759,4.383325,4.414026,4.408441,4.428705,4.399011,11.10704,85.81616,4.482101,11.63297,89.787,4.442581,251201,235346,4.513,30.69,50.42,32.77,79.9,10.33,0.41,1.12,1.8,1.12,4.03,12.03,17.31,0,2.55,1.795,5.93,11.38,1.2,8.534442,4.478436
"2025-12-01 23:10:00",36347,12.98,3.738,"NAN","NAN",0.1710144,0.1545044,0.3093811,0.7585388,0.5075318,4.443414,4.386468,4.420068,4.408075,4.429224,4.395959,11.24394,86.86601,4.478584,11.58883,89.44011,4.439888,251202,346,4.526,30.65,50.34,32.72,86.43,11.17,0.29,0.68,1.73,1.04,4,11.94,16.43,0,2.55,1.793,5.93,11.38,1.2,8.535162,4.478841
"2025-12-01 23:20:00",36348,12.99,3.76,"NAN","NAN",0.08794556,0.06969605,0.2039734,0.7109925,0.3442322,4.445978,4.386804,4.422723,4.409631,4.43017,4.395471,11.32198,87.45897,4.474228,11.61587,89.6539,4.442078,251202,1346,4.525,30.72,50.46,32.8,83.67,10.82,0.43,1.2,1.79,1.1,4.1,12.26,17.07,0,2.54,1.79,5.93,11.36,1.2,8.535312,4.479079
"2025-12-01 23:30:00",36349,12.95,3.748,"NAN","NAN",0.04036865,0.01424561,0.197229,0.7293946,0.4043823,4.443567,4.390283,4.427545,4.404474,4.430749,4.391016,11.22253,86.68726,4.47271,11.5712,89.30606,4.44075,251202,2346,4.522,30.79,50.57,32.87,80.91,10.46,0.49,1.4,1.82,1.14,4.09,12.23,16,0,2.54,1.788,5.94,11.37,1.2,8.535509,4.475916
"2025-12-01 23:40:00",36350,12.96,3.716,"NAN","NAN",0.004479981,-0.01260986,0.1492554,0.4921509,0.3380981,4.439538,4.394739,4.424615,4.409997,4.430658,4.372339,11.15095,86.12639,4.469208,11.62216,89.69265,4.437897,251202,3346,4.513,30.69,50.42,32.77,80.5,10.41,0.46,1.29,1.79,1.11,4.02,12.02,18.44,0,2.54,1.786,5.94,11.37,1.2,8.534984,4.466442
"2025-12-01 23:50:00",36351,12.96,3.709,"NAN","NAN",-0.0001586914,-0.05155029,0.1871887,0.7039734,0.34646,4.441522,4.393396,4.423944,4.413507,4.42309,4.375055,11.05033,85.3365,4.463516,11.64181,89.84304,4.437386,251202,4346,4.509,30.66,50.37,32.74,80.22,10.38,0.34,0.86,1.78,1.09,4.03,12.06,18.47,0,2.53,1.78,5.93,11.36,1.2,8.534883,4.46212
"2025-12-02 00:00:00",36352,12.96,3.708,"NAN","NAN",0.07296143,0.02605591,0.2865539,0.8120667,0.4265991,4.43902,4.390344,4.426599,4.406885,4.415216,4.37536,10.99384,84.92264,4.473572,11.62952,89.75499,4.440247,251202,5346,4.516,30.64,50.34,32.72,86.11,11.14,0.34,0.86,1.71,1.03,4.02,12.03,18.53,0,2.53,1.781,5.93,11.35,1.19,8.534089,4.461252
"2025-12-02 00:10:00",36353,12.95,3.722,"NAN","NAN",0.1260315,0.05547486,0.3040405,0.8120056,0.4783874,4.437341,4.388269,4.417993,4.400812,4.412927,4.368524,11.06818,85.49409,4.472382,11.62552,89.69343,4.427177,251202,10346,4.509,30.64,50.35,32.73,85.41,11.05,0.4,1.09,1.77,1.08,4.02,12,18.08,0,2.53,1.779,5.93,11.36,1.19,8.533966,4.456805
"2025-12-02 00:20:00",36354,12.96,3.747,"NAN","NAN",0.1284424,0.1141602,0.2886597,0.5922791,0.4649292,4.434747,4.38717,4.414056,4.399805,4.413446,4.3771,10.97367,84.75276,4.467201,11.64185,89.82608,4.430016,251202,11346,4.504,30.6,50.29,32.69,85.8,11.1,0.32,0.79,1.72,1.04,4.13,12.34,16.75,0,2.53,1.78,5.93,11.35,1.19,8.536126,4.458805
"2025-12-02 00:30:00",36355,12.95,3.795,"NAN","NAN",0.2331177,0.1798645,0.4230286,0.9672486,0.5754944,4.423883,4.383386,4.413599,4.403314,4.415857,4.375207,11.163,86.20451,4.462509,11.62274,89.68384,4.432198,251202,12346,4.507,30.6,50.28,32.68,84.15,10.88,0.37,0.96,1.77,1.08,4.04,12.08,18.09,0,2.52,1.777,5.93,11.36,1.19,8.534778,4.459378
"2025-12-02 00:40:00",36356,12.75,3.901,"NAN","NAN",0.3089539,0.2558838,0.52276,1.011835,0.6574646,4.424127,4.381433,4.416162,4.405115,4.415796,4.377313,11.42363,88.21396,4.461166,11.60256,89.53423,4.434868,251202,13346,4.502,30.64,50.35,32.73,80.67,10.44,0.32,0.8,1.71,1.03,4.08,12.2,18.13,0,2.52,1.773,5.93,11.12,1.19,8.535252,4.460287
"2025-12-02 00:50:00",36357,12.83,4.193,"NAN","NAN",0.3097778,0.221521,0.5078064,1.0133,0.7115113,4.422174,4.376581,4.414972,4.402795,4.417078,4.380243,11.34161,87.57961,4.460663,11.62224,89.68455,4.434212,251202,14346,4.502,30.61,50.3,32.7,86.43,11.18,0.44,1.21,1.79,1.1,4.03,12.03,18.24,0,2.51,1.769,5.93,11.2,1.19,8.533805,4.465701
"2025-12-02 01:00:00",36358,12.8,4.486,"NAN","NAN",0.165918,0.09771118,0.2222229,0.6351563,0.4213501,4.417902,4.374872,4.411462,4.401453,4.418695,4.388299,11.38724,87.9276,4.458832,11.56588,89.25711,4.437386,251202,15346,4.501,30.68,50.42,32.77,84.25,10.9,0.37,0.95,1.78,1.09,4.03,12.04,18.02,0,2.51,1.77,5.93,11.2,1.19,8.535529,4.468905
"2025-12-02 01:10:00",36359,12.87,4.707,"NAN","NAN",0.03704224,0.02767334,0.1281372,0.5309693,0.2914062,4.412988,4.374658,4.405023,4.398523,4.419977,4.37887,11.45523,88.45166,4.458328,11.54311,89.08135,4.437386,251202,20346,4.491,30.63,50.36,32.73,83.98,10.87,0.45,1.25,1.75,1.07,4,11.95,17.71,0,2.51,1.766,5.94,11.19,1.19,8.535573,4.467281
"2025-12-02 01:20:00",36360,12.95,4.624,"NAN","NAN",-0.1157288,-0.2025208,-0.1133179,0.3943726,0.1038757,4.411066,4.372705,4.399896,4.393579,4.418695,4.377344,11.59782,89.54822,4.456482,11.58571,89.4056,4.435379,251202,21346,4.487,30.6,50.31,32.7,80.57,10.43,0.43,1.18,1.79,1.1,4.04,12.07,18.22,0,2.51,1.767,5.93,11.32,1.19,8.536723,4.464987
"2025-12-02 01:30:00",36361,12.95,4.408,"NAN","NAN",-0.4329285,-0.4395203,-0.2976746,0.1479431,-0.04718628,4.415979,4.370935,4.398035,4.390588,4.417291,4.373804,11.55978,89.24586,4.452797,11.61402,89.61206,4.430351,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.536465,4.461364
"2025-12-02 01:40:00",36362,12.96,4.173,"NAN","NAN",-0.7305053,-0.835791,-0.6689819,-0.1967835,-0.3998474,4.412927,4.366632,4.398523,4.390741,4.41546,4.376184,11.5865,89.43232,4.444252,11.61409,89.62136,4.434044,251202,23346,4.494,30.61,50.32,32.71,86.28,11.16,0.35,0.89,1.75,1.07,4.05,12.09,18.01,0,2.51,1.766,5.93,11.33,1.21,8.53723,4.461322
"2025-12-02 01:50:00",36363,12.96,3.945,"NAN","NAN",-1.019934,-0.8717712,-0.7027954,-0.3063416,-0.3619446,4.404565,4.365106,4.398187,4.389673,4.413263,4.376306,11.6097,89.59278,4.436386,11.56093,89.21438,4.435379,251202,24346,4.491,30.65,50.39,32.75,84.03,10.87,0.42,1.17,1.8,1.11,4.08,12.19,17.47,0,2.51,1.764,5.94,11.33,1.21,8.535867,4.462371
"2025-12-02 02:00:00",36364,12.91,3.728,"NAN","NAN",-0.9733642,-1.019781,-0.8377746,-0.4520935,-0.5286011,4.401025,4.364801,4.399652,4.388605,4.406183,4.365808,11.52708,88.95426,4.435883,11.53733,89.00376,4.423149,251202,25346,4.478,30.6,50.33,32.71,83.79,10.85,0.43,1.19,1.77,1.09,4.07,12.15,18.13,0,2.5,1.762,5.94,11.34,1.21,8.535829,4.456259
"2025-12-02 02:10:00",36365,12.95,3.585,"NAN","NAN",-1.059668,-1.084296,-0.9091552,-0.5452026,-0.6267761,4.390283,4.36239,4.396997,4.390222,4.412042,4.3659,11.61466,89.59714,4.421806,11.55276,89.11727,4.420807,251202,30346,4.459,30.56,50.28,32.68,85.38,11.06,0.55,1.64,1.78,1.1,4,11.95,18.36,0,2.5,1.762,5.94,11.32,1.2,8.538221,4.454847
"2025-12-02 02:20:00",36366,12.95,3.488,"NAN","NAN",-0.9899353,-1.007452,-0.8654236,-0.4445862,-0.5803589,4.388452,4.354974,4.398736,4.391992,4.412927,4.373132,11.65629,89.90614,4.416611,11.5925,89.41988,4.419128,251202,31346,4.46,30.57,50.31,32.7,87.32,11.31,0.5,1.45,1.8,1.11,4.01,11.99,18.79,0,2.5,1.761,5.94,11.33,1.2,8.540649,4.454791
"2025-12-02 02:30:00",36367,12.92,3.411,"NAN","NAN",-1.105566,-1.178442,-1.07038,-0.7059692,-0.6980346,4.386133,4.356592,4.403345,4.391656,4.412622,4.373743,11.63941,89.77459,4.416115,11.63843,89.77589,4.419807,251202,32346,4.468,30.56,50.28,32.68,87.73,11.36,0.58,1.74,1.78,1.1,4.02,12.02,18.05,0,2.5,1.758,5.94,11.31,1.2,8.539775,4.458679
"2025-12-02 02:40:00",36368,12.92,3.35,"NAN","NAN",-1.155432,-1.21131,-1.070685,-0.8451904,-0.7919983,4.391107,4.360986,4.405481,4.395685,4.413934,4.388971,11.66111,89.94243,4.416275,11.72088,90.43463,4.429512,251202,33346,4.455,30.55,50.27,32.68,87.92,11.39,0.5,1.45,1.82,1.13,4.02,12.01,18.12,0,2.5,1.758,5.93,11.32,1.2,8.541562,4.463057
"2025-12-02 02:50:00",36369,12.91,3.314,"NAN","NAN",-1.15116,-1.089331,-1.038977,-0.9588073,-0.8938965,4.388177,4.363428,4.403802,4.394678,4.413538,4.381586,11.6426,89.80249,4.417458,11.63674,89.80211,4.436562,251202,34346,4.456,30.55,50.28,32.68,87.87,11.38,0.58,1.74,1.84,1.15,3.99,11.92,18.15,0,2.5,1.758,5.93,11.31,1.2,8.539977,4.466274
"2025-12-02 03:00:00",36370,12.93,3.326,"NAN","NAN",-1.109259,-1.209998,-1.109045,-0.7382568,-0.844519,4.390893,4.363092,4.399713,4.392877,4.412836,4.380212,11.62398,89.66699,4.420967,11.56342,89.22415,4.431351,251202,35346,4.459,30.54,50.25,32.66,87.47,11.33,0.48,1.38,1.79,1.11,4.02,12.01,17.99,0,2.49,1.755,5.93,11.31,1.2,8.540775,4.464847
"2025-12-02 03:10:00",36371,12.91,3.359,"NAN","NAN",-1.163885,-1.283697,-1.218359,-0.7202209,-0.8743652,4.389307,4.363458,4.399225,4.392389,4.41308,4.381738,11.64112,89.7766,4.411247,11.61749,89.64688,4.433708,251202,40346,4.459,30.56,50.29,32.69,85.29,11.04,0.51,1.49,1.78,1.09,3.98,11.9,18.19,0,2.49,1.754,5.93,11.31,1.2,8.54077,4.465253
"2025-12-02 03:20:00",36372,12.91,3.388,"NAN","NAN",-1.169653,-1.342627,-1.235785,-0.8571533,-0.9190735,4.386407,4.360803,4.399042,4.392969,4.418268,4.387414,11.65771,89.92852,4.421471,11.64072,89.8297,4.435219,251202,41346,4.463,30.55,50.27,32.67,87.75,11.36,0.44,1.23,1.79,1.1,3.99,11.94,18.26,0,2.49,1.753,5.93,11.31,1.19,8.542572,4.464875
"2025-12-02 03:30:00",36373,12.9,3.385,"NAN","NAN",-1.200232,-1.319006,-1.215643,-0.8593506,-0.8024048,4.39361,4.358392,4.397668,4.392786,4.417505,4.38595,11.60471,89.52458,4.423645,11.66359,90.00999,4.436882,251202,42346,4.461,30.55,50.28,32.68,87.25,11.3,0.47,1.33,1.77,1.09,4.03,12.03,18.35,0,2.49,1.754,5.94,11.31,1.19,8.54213,4.464917
"2025-12-02 03:40:00",36374,12.91,3.372,"NAN","NAN",-1.163733,-1.254034,-1.16413,-0.7511963,-0.8416809,4.390924,4.355035,4.401269,4.393732,4.417902,4.384241,11.56986,89.25158,4.421806,11.6389,89.8198,4.43705,251202,43346,4.458,30.56,50.28,32.68,86.73,11.23,0.48,1.37,1.78,1.09,4.08,12.19,17.9,0,2.49,1.755,5.94,11.3,1.19,8.541952,4.465491
"2025-12-02 03:50:00",36375,12.9,3.368,"NAN","NAN",-1.154822,-1.2703,-1.162299,-0.8430237,-0.8471435,4.38952,4.352685,4.398584,4.39425,4.421106,4.384881,11.52035,88.85626,4.416115,11.58257,89.37996,4.434875,251202,44346,4.46,30.56,50.29,32.69,85.05,11.01,0.56,1.67,1.82,1.13,4.06,12.14,16.63,0,2.49,1.753,5.93,11.3,1.19,8.543935,4.466498
"2025-12-02 04:00:00",36376,12.91,3.378,"NAN","NAN",-1.058661,-1.203986,-1.055243,-0.6463684,-0.4740357,4.390192,4.353845,4.397851,4.394922,4.416864,4.380701,11.56049,89.16912,4.417458,11.66323,90.00839,4.437386,251202,45346,4.458,30.55,50.28,32.68,86.95,11.26,0.56,1.68,1.83,1.14,4.01,11.97,16.79,0,2.49,1.754,5.93,11.3,1.19,8.542944,4.461728
"2025-12-02 04:10:00",36377,12.88,3.398,"NAN","NAN",-0.857489,-1.134253,-0.9823669,-0.4848694,-0.639685,4.391321,4.351404,4.399438,4.391748,4.414087,4.379663,11.36675,87.672,4.416275,11.67814,90.11325,4.433044,251202,50346,4.461,30.55,50.28,32.68,86.89,11.25,0.61,1.87,1.79,1.1,3.99,11.93,18.53,0,2.49,1.752,5.93,11.3,1.2,8.54415,4.456931
"2025-12-02 04:20:00",36378,12.87,3.418,"NAN","NAN",-0.7257446,-1.025916,-0.8869385,-0.5084594,-0.6710266,4.394067,4.352167,4.399957,4.391656,4.411371,4.376367,11.28396,87.02713,4.413445,11.71064,90.3561,4.42968,251202,51346,4.47,30.56,50.27,32.68,87.16,11.28,0.53,1.55,1.83,1.14,3.79,11.32,18.2,0,2.48,1.746,5.93,11.29,1.2,8.545548,4.455057
"2025-12-02 04:30:00",36379,12.88,3.438,"NAN","NAN",-0.6857361,-1.049353,-0.9483093,-0.4185547,-0.6575378,4.388788,4.356531,4.400506,4.392694,4.407312,4.373102,11.18194,86.25708,4.420967,11.69785,90.24488,4.424324,251202,52346,4.47,30.66,50.44,32.79,83.82,10.85,0.53,1.55,1.79,1.1,4.13,12.36,15.91,0,2.48,1.744,5.93,11.29,1.2,8.544998,4.45254
"2025-12-02 04:40:00",36380,12.67,3.482,"NAN","NAN",-0.6745666,-0.9945434,-0.7964233,-0.4200501,-0.645636,4.390008,4.358606,4.400659,4.389398,4.406702,4.368921,11.35752,87.61431,4.42215,11.72848,90.47274,4.420807,251202,53346,4.462,30.62,50.38,32.75,83.74,10.84,0.55,1.64,1.79,1.1,4.03,12.06,16.62,0,2.47,1.737,5.94,11.07,1.2,8.544777,4.449213
"2025-12-02 04:50:00",36381,12.76,3.675,"NAN","NAN",-0.8019165,-1.011877,-0.840216,-0.4139465,-0.654425,4.395929,4.361078,4.397851,4.384088,4.404901,4.368005,11.41939,88.09159,4.42215,11.73522,90.5118,4.415276,251202,54346,4.452,30.58,50.34,32.72,84.08,10.89,0.51,1.5,1.8,1.12,4.02,12.01,16.11,0,2.47,1.737,5.93,11.06,1.2,8.545182,4.448262
"2025-12-02 05:00:00",36382,12.7,3.899,"NAN","NAN",-0.7208923,-0.9667724,-0.7222656,-0.1505798,-0.4563355,4.395319,4.360406,4.394403,4.381952,4.402795,4.36889,11.4241,88.12929,4.422813,11.74018,90.54796,4.414444,251202,55346,4.45,30.57,50.33,32.71,86.27,11.18,0.47,1.34,1.77,1.08,3.98,11.9,17.96,0,2.46,1.73,5.93,11.12,1.2,8.54594,4.448555
"2025-12-02 05:10:00",36383,12.81,4.092,"NAN","NAN",-0.6268982,-0.8849243,-0.647467,-0.07208862,-0.4135498,4.39779,4.360071,4.392725,4.381341,4.399652,4.36712,11.3743,87.74828,4.424149,11.69827,90.22438,4.414276,251202,60346,4.469,30.56,50.28,32.68,86.53,11.2,0.42,1.14,1.81,1.12,4.01,12,17.54,0,2.46,1.73,5.93,11.14,1.2,8.54612,4.447745
"2025-12-02 05:20:00",36384,12.88,4.113,"NAN","NAN",-0.5887817,-0.8744262,-0.7044433,-0.09262695,-0.4204773,4.40249,4.359308,4.390497,4.379694,4.396448,4.365869,11.25176,86.80337,4.424339,11.6924,90.17674,4.413269,251202,61345,4.467,30.59,50.32,32.71,84.47,10.94,0.61,1.86,1.82,1.13,4.01,11.99,18.24,0,2.45,1.728,5.94,11.26,1.2,8.546773,4.446319
"2025-12-02 05:30:00",36385,12.87,4.053,"NAN","NAN",-0.421698,-0.7554687,-0.5618957,0.04393921,-0.233313,4.399438,4.358484,4.38775,4.375665,4.39306,4.365472,11.01822,85.01222,4.429008,11.72743,90.44495,4.412437,251202,62345,4.464,30.58,50.31,32.7,86.23,11.17,0.53,1.55,1.77,1.09,4.04,12.06,17.59,0,2.45,1.726,5.93,11.28,1.2,8.546608,4.442671
"2025-12-02 05:40:00",36386,12.86,3.975,"NAN","NAN",-0.3255066,-0.6257385,-0.4178223,0.09584961,-0.09970703,4.399011,4.357629,4.386072,4.370019,4.390344,4.36297,10.8789,83.93283,4.427002,11.70482,90.2706,4.412437,251202,63345,4.468,30.59,50.33,32.71,81.85,10.6,0.54,1.6,1.77,1.09,4,11.95,18.24,0,2.45,1.724,5.93,11.27,1.2,8.546403,4.437571
"2025-12-02 05:50:00",36387,12.87,3.909,"NAN","NAN",-0.3259033,-0.5984253,-0.4242615,0.1380249,-0.1904663,4.401483,4.35592,4.381494,4.36944,4.388757,4.362268,10.81511,83.44068,4.427002,11.6591,89.9191,4.412941,251202,63845,4.465,30.6,50.35,32.73,80.22,10.39,0.58,1.74,1.81,1.12,3.99,11.93,18,0,2.45,1.724,5.94,11.27,1.2,8.54732,4.441316
"2025-12-02 06:00:00",36388,12.87,3.846,"NAN","NAN",-0.2167725,-0.4484619,-0.2851929,0.1997925,-0.137854,4.395074,4.351678,4.379694,4.368097,4.386316,4.357263,10.6127,81.87687,4.42601,11.69221,90.17917,4.41494,251202,65345,4.467,30.58,50.31,32.7,85.48,11.07,0.31,0.74,1.73,1.04,4.02,12.01,17.93,0,2.45,1.721,5.93,11.26,1.19,8.547672,4.438255
"2025-12-02 06:10:00",36389,12.87,3.813,"NAN","NAN",-0.2199463,-0.4811462,-0.35578,-0.03699341,-0.1608032,4.396753,4.349908,4.377649,4.367792,4.386682,4.355279,10.57506,81.58136,4.423645,11.71487,90.34885,4.412773,251202,70345,4.462,30.59,50.34,32.72,81.99,10.62,0.49,1.41,1.79,1.1,4.07,12.17,17.81,0,2.44,1.72,5.93,11.26,1.19,8.5487,4.436621
"2025-12-02 06:20:00",36390,12.88,3.792,"NAN","NAN",-0.2804627,-0.5255188,-0.4229492,-0.069281,-0.162085,4.395654,4.348077,4.376398,4.36709,4.386072,4.357294,10.77983,83.14175,4.414772,11.63349,89.72005,4.41227,251202,71345,4.463,30.69,50.5,32.83,79.02,10.23,0.46,1.29,1.79,1.1,4.13,12.34,17.53,0,2.44,1.718,5.94,11.26,1.19,8.548696,4.435461
"2025-12-02 06:30:00",36391,12.88,3.767,"NAN","NAN",-0.4430908,-0.5000366,-0.4746155,-0.1374268,-0.2613281,4.390039,4.344354,4.376031,4.367731,4.384393,4.356317,10.66644,82.26655,4.414436,11.62425,89.65273,4.41394,251202,72345,4.461,30.63,50.41,32.77,77.63,10.05,0.45,1.25,1.79,1.1,4.15,12.41,17.24,0,2.44,1.717,5.93,11.25,1.19,8.54903,4.435084
"2025-12-02 06:40:00",36392,12.87,3.747,"NAN","NAN",-0.5207886,-0.5797485,-0.5261902,-0.08936157,-0.204596,4.391534,4.34115,4.376428,4.367609,4.38656,4.356348,10.73844,82.81938,4.413269,11.59716,89.44562,4.414772,251202,73345,4.462,30.66,50.45,32.79,77.61,10.05,0.55,1.63,1.8,1.11,4.23,12.65,18.09,0,2.44,1.715,5.93,11.25,1.19,8.549503,4.436411
"2025-12-02 06:50:00",36393,12.86,3.705,"NAN","NAN",-0.5177978,-0.6654114,-0.6107239,-0.1809143,-0.3271851,4.389215,4.339624,4.374811,4.366846,4.38952,4.362878,10.60422,81.78059,4.411598,11.60222,89.48088,4.413101,251202,74345,4.468,30.58,50.3,32.7,84.94,11,0.38,1,1.78,1.09,4.05,12.12,17.72,0,2.44,1.715,5.93,11.26,1.19,8.549513,4.441469
"2025-12-02 07:00:00",36394,12.87,3.677,"NAN","NAN",-0.4409241,-0.6588806,-0.6008362,-0.006781006,-0.2735046,4.385461,4.341272,4.373559,4.365839,4.390039,4.37121,10.85152,83.69035,4.412758,11.59111,89.39359,4.412437,251202,75345,4.463,30.58,50.32,32.71,82.56,10.69,0.41,1.12,1.75,1.07,4.06,12.13,18.14,0,2.44,1.714,5.93,11.24,1.19,8.550521,4.443803
"2025-12-02 07:10:00",36395,12.87,3.661,"NAN","NAN",-0.4574646,-0.6090454,-0.305426,-0.02069702,-0.2709717,4.382135,4.33883,4.373224,4.365961,4.390619,4.370111,11.00171,84.84601,4.411598,11.60674,89.51527,4.412941,251202,80345,4.46,30.6,50.35,32.73,79.55,10.3,0.58,1.73,1.79,1.1,4.04,12.09,17.41,0,2.43,1.713,5.93,11.25,1.19,8.55136,4.43778
"2025-12-02 07:20:00",36396,12.87,3.664,"NAN","NAN",-0.327124,-0.5340027,-0.4895081,0.08171997,-0.1068481,4.386224,4.339258,4.371393,4.366663,4.388879,4.361688,10.87432,83.86232,4.410919,11.57913,89.30239,4.412941,251202,81345,4.457,30.65,50.45,32.79,75.33,9.76,0.3,0.7,1.69,1,4.17,12.45,17,0,2.43,1.71,5.93,11.23,1.19,8.550861,4.431801
"2025-12-02 07:30:00",36397,12.83,3.69,"NAN","NAN",-0.2074951,-0.3901123,-0.312323,0.2164551,-0.03061523,4.384729,4.339532,4.371912,4.367242,4.389581,4.354425,10.73725,82.80688,4.411758,11.60358,89.4933,4.41394,251202,82345,4.456,30.65,50.45,32.79,78.69,10.19,0.3,0.7,1.72,1.04,4.15,12.39,17.67,0,2.43,1.711,5.94,11.23,1.19,8.552356,4.431997
"2025-12-02 07:40:00",36398,12.86,3.705,"NAN","NAN",-0.2093262,-0.3645081,-0.3030457,0.1437622,-0.09857788,4.38009,4.338769,4.372736,4.366663,4.390314,4.357294,11.02814,85.04855,4.410919,11.58714,89.36567,4.413605,251202,83345,4.458,30.55,50.28,32.68,85.96,11.13,0.41,1.11,1.82,1.13,4.04,12.08,18.22,0,2.43,1.711,5.93,11.24,1.19,8.550282,4.435908
"2025-12-02 07:50:00",36399,12.85,3.723,"NAN","NAN",-0.0385498,-0.217749,-0.09363403,0.4362732,0.3113037,4.377191,4.338312,4.373865,4.366601,4.389947,4.359491,10.98842,84.74132,4.410576,11.5616,89.16641,4.41259,251202,84345,4.454,30.58,50.33,32.72,83.8,10.85,0.55,1.63,1.8,1.11,4.11,12.29,16.77,0,2.43,1.714,5.93,11.24,1.19,8.553941,4.431675
"2025-12-02 08:00:00",36400,12.84,3.748,"NAN","NAN",-0.02387085,-0.1228699,0.005517578,0.3907104,0.2144104,4.369775,4.337183,4.373254,4.366998,4.385217,4.358392,10.80869,83.35523,4.410576,11.67812,90.06302,4.411758,251202,85345,4.447,30.55,50.29,32.69,82.07,10.63,0.47,1.33,1.8,1.11,4.08,12.2,18.14,0,2.43,1.711,5.93,11.24,1.19,8.555435,4.432514
"2025-12-02 08:10:00",36401,12.86,3.776,"NAN","NAN",-0.03696289,-0.1636414,-0.0770935,0.2171265,0.1220947,4.371271,4.333917,4.372003,4.366724,4.383661,4.35412,10.95763,84.50268,4.410072,11.64024,89.77254,4.412437,251202,90345,4.451,30.56,50.31,32.7,77.86,10.08,0.43,1.18,1.77,1.08,4.08,12.2,17.98,0,2.43,1.714,5.93,11.24,1.19,8.556152,4.428966
