"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"2025-01-24 03:40:00",34666,12.22,-0.778,1.596735,3.096612,3.184381,3.190393,3.131006,3.175104,3.301874,3.403741,3.520319,3.64129,13.00979,97.42668,3.297676,4.016417,30.31785,3.596634,250124,44131,3.183,21.61,37.05,24.08,94.41,12.65,4.73,20.7,0.78,0.85,5.29,16.26,1.65,3.55,2.5,6.15,10.55,1.19,13.12461,3.605931
"2025-01-24 03:50:00",34667,12.23,-0.978,1.589166,3.098169,3.185052,3.189294,3.130975,3.173395,3.296747,3.39779,3.489923,3.641809,13.0207,97.53034,3.30619,3.597472,27.17082,3.617989,250124,45131,3.183,21.63,37.09,24.11,92.78,12.43,4.86,21.27,0.73,0.79,5.3,16.3,1.47,3.55,2.504,6.15,10.54,1.19,13.12622,3.639673
"2025-01-24 04:00:00",34668,12.23,-1.029,1.582483,3.09939,3.182764,3.188592,3.129724,3.204217,3.295587,3.39834,3.505029,3.636835,12.82326,96.09244,3.322189,3.764453,28.40735,3.585281,250124,50131,3.182,21.69,37.19,24.17,90.31,12.1,3.78,16.58,0.67,0.73,5.38,16.51,1.86,3.55,2.504,6.15,10.53,1.19,13.126,3.620737
"2025-01-24 04:10:00",34669,12.23,-0.779,1.579126,3.100488,3.183527,3.187891,3.13006,3.185083,3.295282,3.395929,3.467371,3.599115,12.68451,95.05144,3.321686,3.979156,30.0132,3.567307,250124,51131,3.174,21.65,37.14,24.14,93.18,12.48,4.1,17.97,0.66,0.71,5.25,16.13,2.05,3.55,2.5,6.15,10.51,1.2,13.12497,3.599841
"2025-01-24 04:20:00",34670,12.22,-0.219,1.566461,3.101648,3.184442,3.187738,3.130914,3.191461,3.292932,3.41662,3.519067,3.618249,12.7967,95.88398,3.318436,3.50135,26.45053,3.626122,250124,52131,3.186,21.64,37.1,24.12,94.44,12.65,4.5,19.7,0.81,0.88,5.33,16.37,1.74,3.55,2.501,6.15,10.52,1.2,13.12387,3.635311
"2025-01-24 04:30:00",34671,12.23,0.305,1.55105,3.102533,3.183313,3.188104,3.131128,3.188379,3.292535,3.396753,3.459497,3.576623,12.7867,95.81635,3.321335,4.161237,31.35027,3.523712,250124,53131,3.186,21.67,37.15,24.15,94.42,12.65,4.81,21.06,0.83,0.9,5.33,16.38,1.79,3.55,2.503,6.15,10.5,1.2,13.12433,3.563893
"2025-01-24 04:40:00",34672,12.23,0.826,1.544519,3.102808,3.184289,3.188104,3.130609,3.182703,3.294458,3.408624,3.54696,3.586298,12.66806,94.92657,3.320992,3.738518,28.18622,3.551369,250124,54131,3.183,21.7,37.21,24.19,92.83,12.43,4.93,21.6,0.9,0.99,5.36,16.45,1.96,3.55,2.502,6.15,10.51,1.2,13.12467,3.612842
"2025-01-24 04:50:00",34673,12.23,1.165,1.541284,3.103174,3.183069,3.188104,3.131555,3.185113,3.300806,3.395593,3.511529,3.583337,12.62662,94.61802,3.321846,4.031761,30.41542,3.574074,250124,55131,3.18,21.7,37.21,24.19,91.29,12.23,3.33,14.59,0.61,0.66,5.38,16.53,1.89,3.55,2.501,6.15,10.52,1.2,13.12364,3.592934
"2025-01-24 05:00:00",34674,12.27,1.357,1.524255,3.103204,3.184595,3.189081,3.134729,3.180871,3.301172,3.403162,3.52395,3.597253,12.6739,94.968,3.320145,3.78226,28.55389,3.601387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.12641,3.600191
"2025-01-24 05:10:00",34675,12.2,1.551,1.507288,3.103448,3.184534,3.18905,3.13479,3.188104,3.302942,3.398767,3.51925,3.620233,12.61109,94.49394,3.318779,4.040791,30.48479,3.575615,250124,61131,3.179,21.6,37.04,24.07,94.13,12.61,4.06,17.8,0.7,0.76,5.29,16.26,1.66,3.55,2.504,6.15,10.51,1.19,13.12384,3.596294
"2025-01-24 05:20:00",34676,12.19,1.813,1.494592,3.103754,3.183527,3.188928,3.13418,3.188135,3.294427,3.40246,3.527002,3.575494,12.73406,95.4137,3.3181,3.632764,27.40755,3.576973,250124,62131,3.178,21.66,37.14,24.14,94.01,12.59,4.7,20.58,0.78,0.86,5.32,16.34,1.94,3.55,2.504,6.15,10.5,1.19,13.1226,3.620925
"2025-01-24 05:30:00",34677,12.18,2.082,1.487177,3.103723,3.181604,3.187829,3.132684,3.176721,3.290735,3.399652,3.525201,3.655206,12.82498,96.0918,3.316917,4.239825,32.02979,3.626801,250124,63131,3.173,21.65,37.14,24.14,91.63,12.28,4.15,18.18,0.79,0.86,5.27,16.19,1.58,3.55,2.504,6.15,10.5,1.19,13.12366,3.60671
"2025-01-24 05:40:00",34678,12.18,2.269,1.47677,3.10415,3.178583,3.186395,3.133935,3.174585,3.283197,3.39599,3.498987,3.577447,12.82109,96.06095,3.316231,4.098153,30.93521,3.597145,250124,64131,3.173,21.67,37.16,24.15,92.05,12.33,4.36,19.08,0.69,0.74,5.36,16.48,1.76,3.55,2.504,6.15,10.49,1.19,13.12464,3.608593
"2025-01-24 05:50:00",34679,12.19,2.318,1.462183,3.104181,3.175989,3.185876,3.136926,3.179529,3.288354,3.401727,3.509943,3.649438,12.78908,95.82979,3.319633,3.719252,28.11175,3.646446,250124,65131,3.177,21.67,37.16,24.15,92.09,12.34,4.59,20.1,0.78,0.85,5.36,16.46,1.79,3.55,2.504,6.15,10.5,1.19,13.1244,3.641599
"2025-01-24 06:00:00",34680,12.19,2.238,1.446649,3.103754,3.176721,3.187799,3.139764,3.1784,3.289239,3.392023,3.515558,3.600366,12.77091,95.69402,3.319801,4.212468,31.76036,3.552383,250124,70131,3.181,21.63,37.09,24.11,94.27,12.63,4.14,18.12,0.71,0.77,5.24,16.11,1.95,3.55,2.503,6.15,10.48,1.2,13.12477,3.611322
"2025-01-24 06:10:00",34681,12.17,2.085,1.432672,3.102472,3.177301,3.188745,3.140649,3.182001,3.300043,3.41369,3.561731,3.663324,12.75805,95.59215,3.317589,3.738155,28.25712,3.649834,250124,71131,3.178,21.63,37.08,24.1,94.09,12.61,4.82,21.11,0.8,0.87,5.36,16.47,1.78,3.55,2.502,6.15,10.49,1.2,13.12289,3.67293
"2025-01-24 06:20:00",34682,12.15,1.959,1.426721,3.102197,3.177972,3.189325,3.140527,3.179742,3.30166,3.399042,3.50448,3.587091,12.75956,95.59067,3.31266,4.109945,31.00527,3.574097,250124,72131,3.178,21.63,37.09,24.11,92.74,12.42,4.21,18.46,0.7,0.76,5.32,16.33,1.54,3.55,2.503,6.15,10.48,1.2,13.12353,3.5809
"2025-01-24 06:30:00",34683,12.15,1.872,1.430292,3.101709,3.180078,3.190271,3.142267,3.177637,3.301904,3.407465,3.531915,3.648523,12.7566,95.57552,3.315376,3.606453,27.2622,3.650681,250124,73131,3.179,21.66,37.13,24.14,90.82,12.17,5.31,23.23,0.99,1.09,5.29,16.24,1.54,3.55,2.503,6.15,10.47,1.2,13.12393,3.663195
"2025-01-24 06:40:00",34684,12.14,1.874,1.433893,3.102594,3.183008,3.192163,3.142236,3.181818,3.301294,3.404932,3.481439,3.60238,12.80513,95.94356,3.317078,4.370041,32.94638,3.549995,250124,74131,3.178,21.66,37.14,24.14,88.88,11.91,3.95,17.32,0.72,0.78,5.34,16.4,1.15,3.56,2.505,6.15,10.47,1.2,13.12314,3.601253
"2025-01-24 06:50:00",34685,12.15,1.828,1.432428,3.103693,3.185083,3.193048,3.150476,3.178094,3.30462,3.410852,3.510126,3.642755,12.76611,95.65666,3.319283,3.667611,27.7116,3.633057,250124,75131,3.18,21.65,37.11,24.12,93.48,12.52,4.51,19.76,0.78,0.86,5.31,16.31,1.92,3.55,2.504,6.15,10.45,1.19,13.1234,3.658168
"2025-01-24 07:00:00",34686,12.13,1.802,1.429132,3.105218,3.184747,3.194513,3.148736,3.188226,3.299921,3.409631,3.492609,3.605096,12.81226,95.99699,3.317078,4.240973,32.01604,3.600365,250124,80131,3.181,21.64,37.11,24.12,93.25,12.49,5.48,23.98,0.91,1,5.19,15.94,1.82,3.56,2.507,6.15,10.45,1.19,13.12529,3.625284
"2025-01-24 07:10:00",34687,12.15,1.71,1.419031,3.106317,3.18374,3.195459,3.145166,3.17959,3.300317,3.4078,3.517297,3.606073,12.79156,95.84842,3.319633,3.747878,28.29722,3.60527,250124,81131,3.179,21.65,37.12,24.13,92.06,12.33,5.44,23.79,0.93,1.02,5.36,16.48,1.74,3.56,2.508,6.15,10.46,1.19,13.12537,3.665447
"2025-01-24 07:20:00",34688,12.14,1.576,1.417657,3.107843,3.182367,3.196435,3.14538,3.191064,3.298608,3.410791,3.454523,3.5617,12.68189,95.0287,3.320488,4.738284,35.70079,3.526939,250124,82131,3.176,21.71,37.23,24.2,88.21,11.82,4.74,20.75,0.65,0.7,5.3,16.29,1.82,3.56,2.509,6.16,10.43,1.19,13.12313,3.552867
"2025-01-24 07:30:00",34689,12.29,1.51,1.409692,3.109125,3.182642,3.195886,3.141931,3.184717,3.291437,3.380273,3.441675,3.503168,12.69633,95.1417,3.322357,4.975027,37.40766,3.449699,250124,83131,3.174,21.7,37.21,24.18,90.65,12.15,4.62,20.24,0.76,0.83,5.34,16.4,1.82,3.56,2.511,6.15,10.78,1.19,13.12556,3.505017
"2025-01-24 07:40:00",34690,12.3,1.474,1.402673,3.111597,3.18139,3.194971,3.136377,3.175561,3.249078,3.378931,3.443811,3.5552,12.73041,95.3902,3.319633,5.193212,39.17475,3.571548,250124,84131,3.173,21.6,37.04,24.07,94.34,12.64,4.99,21.83,0.77,0.84,5.31,16.3,1.83,3.56,2.509,6.15,10.8,1.2,13.1255,3.544393
"2025-01-24 07:50:00",34691,12.33,1.409,1.396509,3.11413,3.182275,3.194788,3.12771,3.171808,3.23446,3.398035,3.42727,3.463739,12.7783,95.70738,3.303299,4.937181,37.12227,3.448845,250124,85131,3.171,21.53,36.92,24,95.52,12.8,4.78,20.93,0.79,0.86,5.3,16.27,1.88,3.56,2.511,6.15,10.83,1.2,13.12485,3.494007
"2025-01-24 08:00:00",34692,12.34,1.307,1.390802,3.117212,3.183404,3.19433,3.128259,3.165765,3.241724,3.369897,3.44021,3.492944,12.93148,96.86082,3.305672,6.214708,46.72569,3.447136,250124,90131,3.182,21.53,36.92,24,95.25,12.76,5.14,22.51,0.77,0.84,5.32,16.35,1.77,3.57,2.513,6.15,10.79,1.2,13.12393,3.478926
"2025-01-24 08:10:00",34693,12.27,1.155,1.387903,3.119531,3.185937,3.194482,3.12713,3.172571,3.24508,3.368463,3.443658,3.480005,12.92633,96.81741,3.303802,5.954804,44.77282,3.448166,250124,91131,3.188,21.53,36.91,23.99,92.41,12.38,4.05,17.76,0.65,0.71,5.33,16.39,1.77,3.57,2.514,6.15,10.69,1.2,13.1232,3.471524
"2025-01-24 08:20:00",34694,12.49,1.183,1.396051,3.12182,3.18786,3.193841,3.127649,3.172388,3.255548,3.353204,3.41842,3.477991,12.87166,96.39434,3.298531,5.590055,42.03608,3.453262,250124,92131,3.194,21.55,36.94,24.01,89.1,11.93,3.78,16.56,0.64,0.7,5.26,16.16,2.15,3.57,2.516,6.15,11.06,1.2,13.12487,3.49715
"2025-01-24 08:30:00",34695,12.51,1.309,1.402582,3.124017,3.188898,3.195489,3.128992,3.171716,3.259424,3.371789,3.441308,3.478418,12.74883,95.48696,3.303474,6.137791,46.14933,3.448677,250124,93131,3.198,21.66,37.12,24.13,93.18,12.48,4.66,20.4,0.72,0.78,5.25,16.13,1.83,3.57,2.514,6.15,11.1,1.21,13.12398,3.471176
"2025-01-24 08:40:00",34696,12.61,1.379,1.413843,3.126215,3.188806,3.194849,3.131708,3.171503,3.252008,3.381799,3.441675,3.525964,12.97235,97.15027,3.299217,5.859047,44.0543,3.449364,250124,94131,3.203,21.66,37.11,24.12,93.18,12.48,3.41,14.95,0.59,0.64,5.24,16.08,1.77,3.57,2.516,6.15,11.14,1.21,13.12446,3.518576
"2025-01-24 08:50:00",34697,12.81,1.446,1.432214,3.131067,3.190515,3.196283,3.134088,3.170282,3.257043,3.363489,3.390527,3.530694,13.1595,98.54316,3.295975,5.564003,41.83247,3.446304,250124,95131,3.204,21.7,37.19,24.17,91.22,12.21,3.84,16.82,0.62,0.67,5.16,15.85,1.46,3.57,2.517,6.15,11.37,1.21,13.1244,3.514694
"2025-01-24 09:00:00",34698,13.16,1.498,1.454095,3.138086,3.19375,3.197626,3.13479,3.169946,3.250604,3.379785,3.429498,3.540979,13.15739,98.53003,3.296997,5.54311,41.73269,3.498085,250124,100131,3.204,21.78,37.31,24.25,88.63,11.86,3.48,15.24,0.58,0.63,5.22,16.04,1.27,3.57,2.518,6.15,11.65,1.21,13.12586,3.503973
"2025-01-24 09:10:00",34699,13.35,1.69,1.476434,3.148523,3.196649,3.198907,3.1354,3.169549,3.260919,3.388177,3.399652,3.444726,13.24339,99.1709,3.295815,5.956451,44.75389,3.421822,250124,101131,3.206,21.78,37.32,24.26,88.21,11.81,3.76,16.48,0.65,0.7,5.35,16.43,1.44,3.57,2.518,6.15,11.89,1.21,13.12452,3.46419
"2025-01-24 09:20:00",34700,13.46,2.026,1.532373,3.16665,3.200006,3.201532,3.13656,3.169122,3.252038,3.380212,3.472894,3.435785,13.21167,98.93239,3.295456,6.868472,51.57223,3.397018,250124,102131,3.207,21.73,37.22,24.19,92.15,12.34,3.99,17.5,0.62,0.67,5.23,16.07,2.01,3.57,2.519,6.15,11.88,1.2,13.12436,3.430027
"2025-01-24 09:30:00",34701,14.06,2.45,1.564417,3.194055,3.204584,3.204309,3.137231,3.169611,3.258295,3.405969,3.456323,3.496332,13.26284,99.3149,3.295128,6.179925,46.46418,3.447136,250124,103131,3.226,21.84,37.4,24.31,92.05,12.32,3.12,13.67,0.51,0.54,5.22,16.05,1.87,3.57,2.519,6.15,12.71,1.2,13.12217,3.497766
"2025-01-24 09:40:00",34702,13.74,2.919,1.561151,3.19024,3.206415,3.207422,3.13775,3.170068,3.268732,3.412347,3.439172,3.513422,13.22988,99.0715,3.296486,5.553041,41.72546,3.424217,250124,104131,3.232,21.88,37.44,24.34,91.53,12.24,3.66,16.02,0.62,0.67,5.31,16.33,1.9,3.58,2.521,6.15,12.26,1.2,13.12423,3.475185
"2025-01-24 09:50:00",34703,14.03,3.255,1.627313,3.193811,3.210779,3.208887,3.137262,3.168146,3.277185,3.411005,3.425622,3.385217,13.23886,99.1387,3.296486,7.018805,52.63456,3.349571,250124,105131,3.239,21.96,37.58,24.43,90.91,12.16,4.64,20.3,0.64,0.69,5.27,16.17,1.72,3.58,2.52,6.15,12.67,1.2,13.12353,3.364254
"2025-01-24 10:00:00",34704,14.06,3.606,1.658014,3.189905,3.213251,3.208704,3.137353,3.168451,3.281244,3.411279,3.397638,3.461084,13.17966,98.69412,3.295975,6.257586,46.98691,3.398216,250124,110131,3.238,21.89,37.46,24.35,89.93,12.03,3.37,14.76,0.62,0.68,5.28,16.22,1.8,3.58,2.523,6.15,12.69,1.2,13.12009,3.444433
"2025-01-24 10:10:00",34705,14.02,3.91,1.681146,3.186761,3.213525,3.210992,3.137872,3.169183,3.271356,3.416162,3.432825,3.433282,13.14109,98.42108,3.301933,6.578282,49.3901,3.394463,250124,111131,3.235,21.6,36.97,24.03,94.8,12.68,4.35,19.07,0.73,0.8,5.31,16.33,1.84,3.57,2.519,6.15,12.68,1.19,13.12254,3.430547
"2025-01-24 10:20:00",34706,13.94,4.107,1.725763,3.188531,3.213617,3.212396,3.138544,3.17666,3.2698,3.412012,3.438196,3.447595,12.95578,97.04333,3.305855,6.138327,46.08613,3.393967,250124,112131,3.247,21.74,37.19,24.17,94.96,12.7,4.47,19.56,0.73,0.8,5.25,16.14,1.79,3.58,2.52,6.15,12.61,1.19,13.12454,3.434961
"2025-01-24 10:30:00",34707,14.05,4.318,1.790704,3.19848,3.220453,3.215723,3.138269,3.176477,3.271661,3.385522,3.406793,3.44909,12.75907,95.59802,3.316917,6.31368,47.41472,3.403473,250124,113131,3.253,21.8,37.3,24.24,93.76,12.54,4.02,17.62,0.6,0.65,5.31,16.31,1.7,3.57,2.519,6.15,12.69,1.19,13.11984,3.448556
"2025-01-24 10:40:00",34708,14.01,4.633,1.823175,3.208093,3.225275,3.214136,3.13894,3.176538,3.278406,3.401727,3.462335,3.459802,12.95133,97.03141,3.314178,6.108614,45.90019,3.424385,250124,114131,3.255,21.85,37.37,24.29,94.51,12.64,4.55,19.92,0.66,0.71,5.32,16.34,1.59,3.57,2.518,6.15,12.72,1.19,13.12329,3.46956
"2025-01-24 10:50:00",34709,13.98,4.967,1.887811,3.219141,3.228754,3.218286,3.140131,3.18313,3.267755,3.384088,3.420068,3.460565,12.94219,96.97957,3.320656,6.30445,47.36857,3.421822,250124,115130,3.248,21.82,37.33,24.26,93.5,12.5,4.02,17.59,0.66,0.71,5.32,16.35,1.86,3.58,2.522,6.15,12.63,1.19,13.12893,3.452868
"2025-01-24 11:00:00",34710,14.02,5.291,1.928095,3.224451,3.231164,3.22149,3.139581,3.187097,3.291345,3.401117,3.465417,3.491632,12.90275,96.69952,3.326614,6.211337,46.7103,3.455132,250124,120130,3.232,21.62,37.01,24.06,95.74,12.81,4.6,20.14,0.67,0.73,5.35,16.45,2.04,3.57,2.514,6.15,12.66,1.2,13.12349,3.513703
"2025-01-24 11:10:00",34711,13.99,5.423,2.073938,3.237756,3.234369,3.223169,3.13949,3.188867,3.287164,3.383752,3.460474,3.503808,12.89276,96.6544,3.338165,5.194602,39.07292,3.463463,250124,121130,3.256,21.76,37.21,24.19,95.79,12.81,4.52,19.78,0.61,0.66,5.35,16.43,1.9,3.56,2.509,6.15,12.65,1.2,13.11619,3.519647
"2025-01-24 11:20:00",34712,13.99,5.576,2.245447,3.287866,3.238092,3.225946,3.140588,3.1896,3.285944,3.38128,3.462793,3.491632,12.89246,96.6153,3.323891,5.770438,43.4146,3.472458,250124,122130,3.257,21.7,37.12,24.13,94.5,12.63,3.81,16.72,0.58,0.62,5.36,16.47,1.83,3.56,2.511,6.15,12.66,1.2,13.12094,3.499652
"2025-01-24 11:30:00",34713,13.99,5.702,2.627832,3.33352,3.244714,3.223077,3.142297,3.190515,3.292444,3.379388,3.454401,3.528284,12.72601,95.37494,3.326614,5.422176,40.82376,3.499451,250124,123130,3.273,21.67,37.04,24.08,92.38,12.35,3.82,16.76,0.59,0.63,5.4,16.58,1.87,3.57,2.516,6.15,12.63,1.2,13.12957,3.525459
"2025-01-24 11:40:00",34714,13.93,5.831,2.353937,3.309045,3.243616,3.227289,3.143365,3.188684,3.29696,3.378259,3.489374,3.496759,12.74159,95.48425,3.323708,5.438594,40.89235,3.448845,250124,124130,3.294,21.78,37.2,24.18,92.03,12.29,3.61,15.84,0.55,0.59,5.39,16.57,1.83,3.57,2.514,6.15,12.63,1.2,13.12855,3.509513
"2025-01-24 11:50:00",34715,14.02,5.798,2.317132,3.26095,3.235864,3.226892,3.143732,3.196619,3.307062,3.372644,3.412897,3.480737,12.68423,95.08818,3.336998,5.718868,43.00007,3.449188,250124,125130,3.294,21.55,36.82,23.93,95.7,12.78,3.9,17.09,0.61,0.65,5.39,16.55,2.2,3.56,2.505,6.15,12.67,1.2,13.11792,3.483779
"2025-01-24 12:00:00",34716,13.94,5.844,2.539361,3.274133,3.254541,3.226892,3.145319,3.200738,3.312646,3.375757,3.434503,3.495203,12.48773,93.63739,3.345993,6.058445,45.5733,3.465668,250124,130130,3.311,21.59,36.86,23.96,97.06,12.96,3.52,15.45,0.55,0.59,5.38,16.53,1.89,3.56,2.507,6.15,12.61,1.2,13.12055,3.481947
"2025-01-24 12:10:00",34717,13.97,6.068,2.48034,3.231164,3.239465,3.2297,3.146814,3.202325,3.313928,3.364191,3.442529,3.464258,12.3461,92.5776,3.34684,6.470529,48.61623,3.421661,250124,131130,3.271,21.49,36.74,23.88,96,12.83,3.67,16.07,0.56,0.6,5.41,16.62,2.03,3.56,2.508,6.15,12.62,1.2,13.12561,3.441497
"2025-01-24 12:20:00",34718,13.97,6.219,2.491754,3.209375,3.238061,3.228784,3.147424,3.202936,3.318872,3.360986,3.390649,3.474298,12.40908,93.04989,3.34684,5.596239,42.07443,3.445953,250124,132130,3.293,21.52,36.77,23.9,94.32,12.6,3.66,16.04,0.63,0.68,5.42,16.64,2.06,3.56,2.509,6.15,12.63,1.2,13.1274,3.502221
"2025-01-24 12:30:00",34719,13.96,6.283,2.794733,3.23977,3.2474,3.229913,3.153375,3.203058,3.312311,3.365381,3.39245,3.506952,12.4221,93.13864,3.343277,5.736976,43.20727,3.511162,250124,133130,3.265,21.55,36.85,23.96,92.88,12.41,3.62,15.87,0.69,0.74,5.42,16.64,1.8,3.55,2.504,6.15,12.62,1.2,13.12246,3.512177
"2025-01-24 12:40:00",34720,14.03,6.391,2.543512,3.227869,3.258173,3.236688,3.160455,3.203729,3.284845,3.372705,3.398401,3.470453,12.44595,93.30235,3.337158,6.144994,46.17153,3.422676,250124,134130,3.238,21.59,36.96,24.02,94.01,12.57,5.08,22.25,0.71,0.77,5.31,16.33,2.02,3.54,2.497,6.15,12.65,1.19,13.11943,3.449304
"2025-01-24 12:50:00",34721,14.03,6.461,2.633783,3.231866,3.263208,3.242792,3.16607,3.206964,3.28277,3.376276,3.489679,3.549066,12.58623,94.3582,3.33886,6.387924,48.02089,3.441536,250124,135130,3.269,21.59,36.92,23.99,96.24,12.86,4.93,21.6,0.73,0.8,5.37,16.5,1.89,3.55,2.498,6.15,12.67,1.19,13.12173,3.485049
"2025-01-24 13:00:00",34722,13.98,6.492,2.62774,3.257532,3.272607,3.248651,3.169916,3.208978,3.283655,3.382745,3.45733,3.505517,12.78568,95.87025,3.345497,5.915506,44.51106,3.476692,250124,140130,3.289,21.66,37,24.05,95.05,12.69,3.37,14.78,0.52,0.55,5.38,16.52,1.9,3.55,2.501,6.15,12.64,1.19,13.12986,3.498756
"2025-01-24 13:10:00",34723,13.97,6.517,2.74151,3.274927,3.278528,3.252801,3.173975,3.213769,3.298608,3.381677,3.448144,3.530847,12.46617,93.47751,3.34668,6.457691,48.61833,3.498085,250124,141130,3.298,21.66,36.99,24.05,93.52,12.49,3.24,14.23,0.5,0.53,5.39,16.56,1.65,3.54,2.496,6.15,12.63,1.19,13.12422,3.500829
"2025-01-24 13:20:00",34724,13.98,6.525,3.070306,3.309167,3.287439,3.25686,3.179376,3.217371,3.294458,3.375635,3.448297,3.504968,12.38715,92.90493,3.354675,5.999038,45.12392,3.463631,250124,142130,3.308,21.6,36.89,23.98,94.28,12.59,3.3,14.49,0.51,0.55,5.39,16.56,1.7,3.54,2.493,6.15,12.61,1.19,13.1203,3.49481
"2025-01-24 13:30:00",34725,14.03,6.635,3.956323,3.425378,3.318048,3.262567,3.183588,3.221368,3.272668,3.374902,3.461664,3.509912,12.61873,94.65058,3.358253,6.264069,47.14088,3.4823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.12354,3.507787
"2025-01-24 13:40:00",34726,13.98,6.973,3.761468,3.490411,3.351556,3.268518,3.188806,3.224298,3.281488,3.356653,3.429742,3.503808,12.76817,95.79373,3.366928,5.820423,43.77648,3.460228,250124,144130,3.358,21.63,36.87,23.97,97.45,12.99,3.13,13.74,0.5,0.54,5.36,16.46,1.89,3.53,2.487,6.15,12.6,1.19,13.12192,3.495037
"2025-01-24 13:50:00",34727,13.98,7.294,3.288049,3.407648,3.325189,3.272455,3.191034,3.222375,3.297967,3.380395,3.409509,3.52099,12.60727,94.58533,3.366417,5.64627,42.42505,3.423363,250124,145130,3.367,21.73,37.04,24.07,94.99,12.66,3.64,15.95,0.54,0.58,5.43,16.67,1.94,3.53,2.487,6.15,12.6,1.19,13.12551,3.498502
"2025-01-24 14:00:00",34728,13.87,7.298,3.233331,3.349969,3.31051,3.27102,3.190118,3.22439,3.308191,3.366785,3.390924,3.553094,12.53236,94.0314,3.369659,5.453784,41.06058,3.498428,250124,150130,3.371,21.59,36.79,23.91,91.47,12.19,2.96,12.98,0.49,0.53,5.4,16.57,1.58,3.53,2.487,6.15,12.53,1.19,13.12484,3.562967
"2025-01-24 14:10:00",34729,13.9,7.287,3.1755,3.293298,3.299524,3.271081,3.19021,3.223779,3.300958,3.390253,3.437982,3.506525,12.44773,93.3916,3.367767,6.206352,46.6721,3.45462,250124,151130,3.367,21.62,36.84,23.94,89.64,11.95,3.93,17.2,0.58,0.63,5.4,16.58,1.5,3.54,2.492,6.15,12.57,1.19,13.12484,3.516421
"2025-01-24 14:20:00",34730,13.43,7.204,3.054986,3.261926,3.284082,3.269983,3.190027,3.22384,3.318475,3.385248,3.415185,3.526849,12.37908,92.89264,3.374237,5.321974,40.03153,3.463959,250124,152130,3.36,21.8,37.15,24.15,88.57,11.81,3.97,17.41,0.64,0.69,5.36,16.48,2.09,3.53,2.487,6.15,12.07,1.19,13.12269,3.550962
"2025-01-24 14:30:00",34731,13.25,7.024,3.128473,3.232873,3.279871,3.269342,3.189294,3.226404,3.310052,3.379694,3.4031,3.629541,12.3405,92.63401,3.386826,4.60191,34.74128,3.600876,250124,153130,3.3,21.6,36.89,23.98,95.53,12.76,4.84,21.2,0.78,0.85,5.37,16.5,1.77,3.53,2.486,6.15,11.9,1.2,13.12099,3.649505
"2025-01-24 14:40:00",34732,13.94,6.855,3.077264,3.229364,3.278894,3.269037,3.189813,3.230188,3.307336,3.38833,3.402032,3.582452,12.18979,91.4854,3.379684,4.870497,36.67126,3.500633,250124,154130,3.293,21.63,36.95,24.02,94.68,12.65,4.64,20.32,0.75,0.82,5.38,16.53,1.96,3.53,2.49,6.15,12.54,1.2,13.12805,3.565892
"2025-01-24 14:50:00",34733,13.82,6.771,3.025751,3.225793,3.274255,3.270227,3.191736,3.23678,3.300439,3.384485,3.413812,3.568902,12.20805,91.60926,3.374252,5.127358,38.61634,3.511497,250124,155130,3.272,21.67,37.04,24.08,91.46,12.22,4.86,21.28,0.76,0.82,5.39,16.55,2.04,3.53,2.49,6.15,12.58,1.2,13.1256,3.55795
"2025-01-24 15:00:00",34734,13.86,6.795,2.945123,3.221063,3.27691,3.273675,3.193994,3.241144,3.283441,3.388544,3.41369,3.580682,12.44905,93.42237,3.376114,5.31013,40.03112,3.547462,250124,160130,3.28,21.67,37.03,24.07,88.71,11.85,3.86,16.91,0.62,0.67,5.38,16.53,1.58,3.53,2.49,6.15,12.49,1.2,13.12403,3.558218
"2025-01-24 15:10:00",34735,13.79,6.815,2.950372,3.221368,3.277856,3.276208,3.19668,3.239557,3.302515,3.384698,3.388208,3.564294,12.61475,94.71224,3.394463,5.332258,40.20107,3.550354,250124,161130,3.29,21.66,37.01,24.05,88.58,11.83,3.18,13.94,0.55,0.59,5.38,16.53,1.81,3.53,2.49,6.15,12.02,1.2,13.1238,3.555026
"2025-01-24 15:20:00",34736,13.35,6.805,2.972101,3.222162,3.282953,3.278375,3.198663,3.239313,3.295923,3.371027,3.401147,3.65426,12.23389,91.85835,3.396851,4.145472,31.3295,3.641869,250124,162130,3.293,21.69,37.05,24.09,93.83,12.53,4.32,18.91,0.69,0.75,5.21,16.01,1.84,3.53,2.49,6.15,11.87,1.2,13.12498,3.662414
