"Plot Title: hobo_smb_20260428"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °F (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","Stopped (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
1784,05/11/26 12:10:00 AM,14.6448,58.647,,,,,
1785,05/11/26 12:20:00 AM,14.6519,58.647,,,,,
1786,05/11/26 12:30:00 AM,14.6535,58.476,,,,,
1787,05/11/26 12:40:00 AM,14.6511,58.476,,,,,
1788,05/11/26 12:50:00 AM,14.6511,58.476,,,,,
1789,05/11/26 01:00:00 AM,14.6535,58.476,,,,,
1790,05/11/26 01:10:00 AM,14.6487,58.476,,,,,
1791,05/11/26 01:20:00 AM,14.6487,58.476,,,,,
1792,05/11/26 01:30:00 AM,14.6433,58.303,,,,,
1793,05/11/26 01:40:00 AM,14.6410,58.303,,,,,
1794,05/11/26 01:50:00 AM,14.6433,58.303,,,,,
1795,05/11/26 02:00:00 AM,14.6433,58.303,,,,,
1796,05/11/26 02:10:00 AM,14.6456,58.303,,,,,
1797,05/11/26 02:20:00 AM,14.6504,58.303,,,,,
1798,05/11/26 02:30:00 AM,14.6497,58.131,,,,,
1799,05/11/26 02:40:00 AM,14.6472,58.131,,,,,
1800,05/11/26 02:50:00 AM,14.6497,58.131,,,,,
1801,05/11/26 03:00:00 AM,14.6520,58.131,,,,,
1802,05/11/26 03:10:00 AM,14.6520,58.131,,,,,
1803,05/11/26 03:20:00 AM,14.6497,58.131,,,,,
1804,05/11/26 03:30:00 AM,14.6513,57.958,,,,,
1805,05/11/26 03:40:00 AM,14.6513,57.958,,,,,
1806,05/11/26 03:50:00 AM,14.6513,57.958,,,,,
1807,05/11/26 04:00:00 AM,14.6513,57.958,,,,,
1808,05/11/26 04:10:00 AM,14.6513,57.958,,,,,
1809,05/11/26 04:20:00 AM,14.6536,57.958,,,,,
1810,05/11/26 04:30:00 AM,14.6536,57.958,,,,,
1811,05/11/26 04:40:00 AM,14.6552,57.785,,,,,
1812,05/11/26 04:50:00 AM,14.6529,57.785,,,,,
1813,05/11/26 05:00:00 AM,14.6529,57.785,,,,,
1814,05/11/26 05:10:00 AM,14.6577,57.785,,,,,
1815,05/11/26 05:20:00 AM,14.6552,57.785,,,,,
1816,05/11/26 05:30:00 AM,14.6577,57.785,,,,,
1817,05/11/26 05:40:00 AM,14.6671,57.785,,,,,
1818,05/11/26 05:50:00 AM,14.6694,57.785,,,,,
1819,05/11/26 06:00:00 AM,14.6758,57.614,,,,,
1820,05/11/26 06:10:00 AM,14.6781,57.614,,,,,
1821,05/11/26 06:20:00 AM,14.6875,57.614,,,,,
1822,05/11/26 06:30:00 AM,14.6899,57.614,,,,,
1823,05/11/26 06:40:00 AM,14.6899,57.614,,,,,
1824,05/11/26 06:50:00 AM,14.7018,57.614,,,,,
1825,05/11/26 07:00:00 AM,14.7080,57.441,,,,,
1826,05/11/26 07:10:00 AM,14.7080,57.441,,,,,
1827,05/11/26 07:20:00 AM,14.7080,57.441,,,,,
1828,05/11/26 07:30:00 AM,14.7120,57.268,,,,,
1829,05/11/26 07:40:00 AM,14.7144,57.268,,,,,
1830,05/11/26 07:50:00 AM,14.7167,57.268,,,,,
1831,05/11/26 08:00:00 AM,14.7160,57.096,,,,,
1832,05/11/26 08:10:00 AM,14.7183,57.096,,,,,
1833,05/11/26 08:20:00 AM,14.7254,57.096,,,,,
1834,05/11/26 08:30:00 AM,14.7325,57.096,,,,,
1835,05/11/26 08:40:00 AM,14.7318,56.923,,,,,
1836,05/11/26 08:50:00 AM,14.7318,56.923,,,,,
1837,05/11/26 09:00:00 AM,14.7341,56.923,,,,,
1838,05/11/26 09:10:00 AM,14.7387,56.923,,,,,
1839,05/11/26 09:20:00 AM,14.7341,56.923,,,,,
1840,05/11/26 09:30:00 AM,14.7334,56.750,,,,,
1841,05/11/26 09:40:00 AM,14.7334,56.750,,,,,
1842,05/11/26 09:50:00 AM,14.7357,56.750,,,,,
1843,05/11/26 10:00:00 AM,14.7428,56.750,,,,,
1844,05/11/26 10:10:00 AM,14.7467,56.577,,,,,
1845,05/11/26 10:20:00 AM,14.7515,56.577,,,,,
1846,05/11/26 10:30:00 AM,14.7561,56.577,,,,,
1847,05/11/26 10:40:00 AM,14.7577,56.404,,,,,
1848,05/11/26 10:50:00 AM,14.7554,56.404,,,,,
1849,05/11/26 11:00:00 AM,14.7570,56.230,,,,,
1850,05/11/26 11:10:00 AM,14.7593,56.230,,,,,
1851,05/11/26 11:20:00 AM,14.7632,56.057,,,,,
1852,05/11/26 11:30:00 AM,14.7609,56.057,,,,,
1853,05/11/26 11:40:00 AM,14.7648,55.884,,,,,
1854,05/11/26 11:50:00 AM,14.7625,55.884,,,,,
1855,05/11/26 12:00:00 PM,14.7579,55.884,,,,,
1856,05/11/26 12:10:00 PM,14.7595,55.711,,,,,
1857,05/11/26 12:20:00 PM,14.7570,55.711,,,,,
1858,05/11/26 12:30:00 PM,14.7547,55.711,,,,,
1859,05/11/26 12:40:00 PM,14.7547,55.711,,,,,
1860,05/11/26 12:50:00 PM,14.7547,55.711,,,,,
1861,05/11/26 01:00:00 PM,14.7547,55.711,,,,,
1862,05/11/26 01:10:00 PM,14.7524,55.711,,,,,
1863,05/11/26 01:20:00 PM,14.7476,55.711,,,,,
1864,05/11/26 01:30:00 PM,14.7515,56.057,,,,,
1865,05/11/26 01:40:00 PM,14.7499,56.230,,,,,
1866,05/11/26 01:50:00 PM,14.7515,56.577,,,,,
1867,05/11/26 02:00:00 PM,14.7499,56.750,,,,,
1868,05/11/26 02:10:00 PM,14.7482,56.923,,,,,
1869,05/11/26 02:20:00 PM,14.7458,56.923,,,,,
1870,05/11/26 02:30:00 PM,14.7435,56.923,,,,,
1871,05/11/26 02:40:00 PM,14.7412,56.923,,,,,
1872,05/11/26 02:50:00 PM,14.7364,56.923,,,,,
1873,05/11/26 03:00:00 PM,14.7364,56.923,,,,,
1874,05/11/26 03:10:00 PM,14.7341,56.923,,,,,
1875,05/11/26 03:20:00 PM,14.7334,56.750,,,,,
1876,05/11/26 03:30:00 PM,14.7286,56.750,,,,,
1877,05/11/26 03:40:00 PM,14.7286,56.750,,,,,
1878,05/11/26 03:50:00 PM,14.7310,56.750,,,,,
1879,05/11/26 04:00:00 PM,14.7279,56.577,,,,,
1880,05/11/26 04:10:00 PM,14.7255,56.577,,,,,
1881,05/11/26 04:20:00 PM,14.7255,56.577,,,,,
1882,05/11/26 04:30:00 PM,14.7279,56.577,,,,,
1883,05/11/26 04:40:00 PM,14.7302,56.577,,,,,
1884,05/11/26 04:50:00 PM,14.7271,56.404,,,,,
1885,05/11/26 05:00:00 PM,14.7295,56.404,,,,,
1886,05/11/26 05:10:00 PM,14.7318,56.404,,,,,
1887,05/11/26 05:20:00 PM,14.7271,56.404,,,,,
1888,05/11/26 05:30:00 PM,14.7295,56.404,,,,,
1889,05/11/26 05:40:00 PM,14.7318,56.404,,,,,
1890,05/11/26 05:50:00 PM,14.7264,56.230,,,,,
1891,05/11/26 06:00:00 PM,14.7287,56.230,,,,,
1892,05/11/26 06:10:00 PM,14.7287,56.230,,,,,
1893,05/11/26 06:20:00 PM,14.7287,56.230,,,,,
1894,05/11/26 06:30:00 PM,14.7334,56.230,,,,,
1895,05/11/26 06:40:00 PM,14.7326,56.057,,,,,
1896,05/11/26 06:50:00 PM,14.7350,56.057,,,,,
1897,05/11/26 07:00:00 PM,14.7374,56.057,,,,,
1898,05/11/26 07:10:00 PM,14.7374,56.057,,,,,
1899,05/11/26 07:20:00 PM,14.7390,55.884,,,,,
1900,05/11/26 07:30:00 PM,14.7390,55.884,,,,,
1901,05/11/26 07:40:00 PM,14.7437,55.884,,,,,
1902,05/11/26 07:50:00 PM,14.7460,55.884,,,,,
1903,05/11/26 08:00:00 PM,14.7524,55.711,,,,,
1904,05/11/26 08:10:00 PM,14.7500,55.711,,,,,
1905,05/11/26 08:20:00 PM,14.7540,55.537,,,,,
1906,05/11/26 08:30:00 PM,14.7563,55.537,,,,,
1907,05/11/26 08:40:00 PM,14.7586,55.537,,,,,
1908,05/11/26 08:50:00 PM,14.7586,55.537,,,,,
1909,05/11/26 09:00:00 PM,14.7556,55.364,,,,,
1910,05/11/26 09:10:00 PM,14.7602,55.364,,,,,
1911,05/11/26 09:20:00 PM,14.7627,55.364,,,,,
1912,05/11/26 09:30:00 PM,14.7602,55.364,,,,,
1913,05/11/26 09:40:00 PM,14.7595,55.189,,,,,
1914,05/11/26 09:50:00 PM,14.7643,55.189,,,,,
1915,05/11/26 10:00:00 PM,14.7643,55.189,,,,,
1916,05/11/26 10:10:00 PM,14.7611,55.017,,,,,
1917,05/11/26 10:20:00 PM,14.7611,55.017,,,,,
1918,05/11/26 10:30:00 PM,14.7611,55.017,,,,,
1919,05/11/26 10:40:00 PM,14.7603,54.842,,,,,
1920,05/11/26 10:50:00 PM,14.7603,54.842,,,,,
1921,05/11/26 11:00:00 PM,14.7603,54.842,,,,,
1922,05/11/26 11:10:00 PM,14.7595,54.669,,,,,
1923,05/11/26 11:20:00 PM,14.7618,54.669,,,,,
1924,05/11/26 11:30:00 PM,14.7611,54.495,,,,,
1925,05/11/26 11:40:00 PM,14.7611,54.495,,,,,
1926,05/11/26 11:50:00 PM,14.7634,54.495,,,,,
1927,05/12/26 12:00:00 AM,14.7611,54.495,,,,,
1928,05/12/26 12:10:00 AM,14.7603,54.322,,,,,
1929,05/12/26 12:20:00 AM,14.7603,54.322,,,,,
1930,05/12/26 12:30:00 AM,14.7603,54.322,,,,,
1931,05/12/26 12:40:00 AM,14.7579,54.322,,,,,
1932,05/12/26 12:50:00 AM,14.7556,54.322,,,,,
1933,05/12/26 01:00:00 AM,14.7548,54.147,,,,,
1934,05/12/26 01:10:00 AM,14.7572,54.147,,,,,
1935,05/12/26 01:20:00 AM,14.7548,54.147,,,,,
1936,05/12/26 01:30:00 AM,14.7524,54.147,,,,,
1937,05/12/26 01:40:00 AM,14.7500,54.147,,,,,
1938,05/12/26 01:50:00 AM,14.7524,54.147,,,,,
1939,05/12/26 02:00:00 AM,14.7500,54.147,,,,,
1940,05/12/26 02:10:00 AM,14.7500,54.147,,,,,
1941,05/12/26 02:20:00 AM,14.7500,54.147,,,,,
1942,05/12/26 02:30:00 AM,14.7477,54.147,,,,,
1943,05/12/26 02:40:00 AM,14.7500,54.147,,,,,
1944,05/12/26 02:50:00 AM,14.7477,54.147,,,,,
1945,05/12/26 03:00:00 AM,14.7500,54.147,,,,,
1946,05/12/26 03:10:00 AM,14.7500,54.147,,,,,
1947,05/12/26 03:20:00 AM,14.7516,53.973,,,,,
1948,05/12/26 03:30:00 AM,14.7493,53.973,,,,,
1949,05/12/26 03:40:00 AM,14.7516,53.973,,,,,
1950,05/12/26 03:50:00 AM,14.7493,53.973,,,,,
1951,05/12/26 04:00:00 AM,14.7493,53.973,,,,,
1952,05/12/26 04:10:00 AM,14.7469,53.973,,,,,
1953,05/12/26 04:20:00 AM,14.7461,53.798,,,,,
1954,05/12/26 04:30:00 AM,14.7461,53.798,,,,,
1955,05/12/26 04:40:00 AM,14.7485,53.798,,,,,
1956,05/12/26 04:50:00 AM,14.7485,53.798,,,,,
1957,05/12/26 05:00:00 AM,14.7500,53.623,,,,,
1958,05/12/26 05:10:00 AM,14.7524,53.623,,,,,
1959,05/12/26 05:20:00 AM,14.7524,53.623,,,,,
1960,05/12/26 05:30:00 AM,14.7547,53.623,,,,,
1961,05/12/26 05:40:00 AM,14.7563,53.449,,,,,
1962,05/12/26 05:50:00 AM,14.7563,53.449,,,,,
1963,05/12/26 06:00:00 AM,14.7611,53.449,,,,,
1964,05/12/26 06:10:00 AM,14.7634,53.449,,,,,
1965,05/12/26 06:20:00 AM,14.7634,53.449,,,,,
1966,05/12/26 06:30:00 AM,14.7634,53.449,,,,,
1967,05/12/26 06:40:00 AM,14.7602,53.274,,,,,
1968,05/12/26 06:50:00 AM,14.7579,53.274,,,,,
1969,05/12/26 07:00:00 AM,14.7602,53.274,,,,,
1970,05/12/26 07:10:00 AM,14.7602,53.274,,,,,
1971,05/12/26 07:20:00 AM,14.7579,53.274,,,,,
1972,05/12/26 07:30:00 AM,14.7602,53.274,,,,,
1973,05/12/26 07:40:00 AM,14.7586,53.449,,,,,
1974,05/12/26 07:50:00 AM,14.7586,53.449,,,,,
1975,05/12/26 08:00:00 AM,14.7586,53.449,,,,,
1976,05/12/26 08:10:00 AM,14.7611,53.449,,,,,
1977,05/12/26 08:20:00 AM,14.7586,53.449,,,,,
1978,05/12/26 08:30:00 AM,14.7595,53.623,,,,,
1979,05/12/26 08:40:00 AM,14.7595,53.623,,,,,
1980,05/12/26 08:50:00 AM,14.7572,53.623,,,,,
1981,05/12/26 09:00:00 AM,14.7579,53.798,,,,,
1982,05/12/26 09:10:00 AM,14.7579,53.798,,,,,
1983,05/12/26 09:20:00 AM,14.7563,53.973,,,,,
1984,05/12/26 09:30:00 AM,14.7548,54.147,,,,,
1985,05/12/26 09:40:00 AM,14.7572,54.147,,,,,
1986,05/12/26 09:50:00 AM,14.7532,54.322,,,,,
1987,05/12/26 10:00:00 AM,14.7540,54.495,,,,,
1988,05/12/26 10:10:00 AM,14.7493,54.495,,,,,
1989,05/12/26 10:20:00 AM,14.7477,54.669,,,,,
1990,05/12/26 10:30:00 AM,14.7461,54.842,,,,,
1991,05/12/26 10:40:00 AM,14.7422,55.017,,,,,
1992,05/12/26 10:50:00 AM,14.7422,55.017,,,,,
1993,05/12/26 11:00:00 AM,14.7406,55.189,,,,,
1994,05/12/26 11:10:00 AM,14.7390,55.364,,,,,
1995,05/12/26 11:20:00 AM,14.7398,55.537,,,,,
1996,05/12/26 11:30:00 AM,14.7351,55.537,,,,,
1997,05/12/26 11:40:00 AM,14.7312,55.711,,,,,
1998,05/12/26 11:50:00 AM,14.7296,55.884,,,,,
1999,05/12/26 12:00:00 PM,14.7303,56.057,,,,,
2000,05/12/26 12:10:00 PM,14.7255,56.057,,,,,
2001,05/12/26 12:20:00 PM,14.7264,56.230,,,,,
2002,05/12/26 12:30:00 PM,14.7271,56.404,,,,,
2003,05/12/26 12:40:00 PM,14.7232,56.577,,,,,
2004,05/12/26 12:50:00 PM,14.7223,56.923,,,,,
2005,05/12/26 01:00:00 PM,14.7254,57.096,,,,,
2006,05/12/26 01:10:00 PM,14.7190,57.268,,,,,
2007,05/12/26 01:20:00 PM,14.7174,57.441,,,,,
2008,05/12/26 01:30:00 PM,14.7173,57.958,,,,,
2009,05/12/26 01:40:00 PM,14.7141,58.303,,,,,
2010,05/12/26 01:50:00 PM,14.7148,58.476,,,,,
2011,05/12/26 02:00:00 PM,14.7107,58.647,,,,,
2012,05/12/26 02:10:00 PM,14.7099,58.993,,,,,
2013,05/12/26 02:20:00 PM,14.7074,58.993,,,,,
2014,05/12/26 02:30:00 PM,14.7035,59.164,,,,,
2015,05/12/26 02:40:00 PM,14.7018,59.337,,,,,
2016,05/12/26 02:50:00 PM,14.6971,59.337,,,,,
2017,05/12/26 03:00:00 PM,14.6978,59.508,,,,,
2018,05/12/26 03:10:00 PM,14.6948,59.337,,,,,
2019,05/12/26 03:20:00 PM,14.6923,59.337,,,,,
2020,05/12/26 03:30:00 PM,14.6971,59.337,,,,,
2021,05/12/26 03:40:00 PM,14.6916,59.164,,,,,
2022,05/12/26 03:50:00 PM,14.6893,59.164,,,,,
2023,05/12/26 04:00:00 PM,14.6916,59.164,,,,,
2024,05/12/26 04:10:00 PM,14.6862,58.993,,,,,
2025,05/12/26 04:20:00 PM,14.6862,58.993,,,,,
2026,05/12/26 04:30:00 PM,14.6886,58.993,,,,,
2027,05/12/26 04:40:00 PM,14.6886,58.993,,,,,
2028,05/12/26 04:50:00 PM,14.6903,58.820,,,,,
2029,05/12/26 05:00:00 PM,14.6878,58.820,,,,,
2030,05/12/26 05:10:00 PM,14.6848,58.647,,,,,
2031,05/12/26 05:20:00 PM,14.6848,58.647,,,,,
2032,05/12/26 05:30:00 PM,14.6817,58.476,,,,,
2033,05/12/26 05:40:00 PM,14.6841,58.476,,,,,
2034,05/12/26 05:50:00 PM,14.6841,58.476,,,,,
2035,05/12/26 06:00:00 PM,14.6881,58.303,,,,,
2036,05/12/26 06:10:00 PM,14.6858,58.303,,,,,
2037,05/12/26 06:20:00 PM,14.6881,58.303,,,,,
2038,05/12/26 06:30:00 PM,14.6881,58.303,,,,,
2039,05/12/26 06:40:00 PM,14.6904,58.303,,,,,
2040,05/12/26 06:50:00 PM,14.6920,58.131,,,,,
2041,05/12/26 07:00:00 PM,14.6897,58.131,,,,,
2042,05/12/26 07:10:00 PM,14.6897,58.131,,,,,
2043,05/12/26 07:20:00 PM,14.6890,57.958,,,,,
2044,05/12/26 07:30:00 PM,14.6938,57.958,,,,,
2045,05/12/26 07:40:00 PM,14.6938,57.958,,,,,
2046,05/12/26 07:50:00 PM,14.6954,57.785,,,,,
2047,05/12/26 08:00:00 PM,14.6954,57.785,,,,,
2048,05/12/26 08:10:00 PM,14.6970,57.614,,,,,
2049,05/12/26 08:20:00 PM,14.6993,57.614,,,,,
2050,05/12/26 08:30:00 PM,14.6962,57.441,,,,,
2051,05/12/26 08:40:00 PM,14.6986,57.441,,,,,
2052,05/12/26 08:50:00 PM,14.6978,57.268,,,,,
2053,05/12/26 09:00:00 PM,14.6978,57.268,,,,,
2054,05/12/26 09:10:00 PM,14.6994,57.096,,,,,
2055,05/12/26 09:20:00 PM,14.6971,57.096,,,,,
2056,05/12/26 09:30:00 PM,14.6964,56.923,,,,,
2057,05/12/26 09:40:00 PM,14.6964,56.923,,,,,
2058,05/12/26 09:50:00 PM,14.6980,56.750,,,,,
2059,05/12/26 10:00:00 PM,14.6957,56.750,,,,,
2060,05/12/26 10:10:00 PM,14.6973,56.577,,,,,
2061,05/12/26 10:20:00 PM,14.6949,56.577,,,,,
2062,05/12/26 10:30:00 PM,14.6965,56.404,,,,,
2063,05/12/26 10:40:00 PM,14.6941,56.404,,,,,
2064,05/12/26 10:50:00 PM,14.6957,56.230,,,,,
2065,05/12/26 11:00:00 PM,14.6933,56.230,,,,,
2066,05/12/26 11:10:00 PM,14.6949,56.057,,,,,
2067,05/12/26 11:20:00 PM,14.6926,56.057,,,,,
2068,05/12/26 11:30:00 PM,14.6965,55.884,,,,,
2069,05/12/26 11:40:00 PM,14.6942,55.884,,,,,
2070,05/12/26 11:50:00 PM,14.6935,55.711,,,,,
2071,05/13/26 12:00:00 AM,14.6958,55.711,,,,,
2072,05/13/26 12:10:00 AM,14.6928,55.537,,,,,
2073,05/13/26 12:20:00 AM,14.6928,55.537,,,,,
2074,05/13/26 12:30:00 AM,14.6896,55.364,,,,,
2075,05/13/26 12:40:00 AM,14.6872,55.364,,,,,
2076,05/13/26 12:50:00 AM,14.6888,55.189,,,,,
2077,05/13/26 01:00:00 AM,14.6864,55.189,,,,,
2078,05/13/26 01:10:00 AM,14.6833,55.017,,,,,
2079,05/13/26 01:20:00 AM,14.6833,55.017,,,,,
2080,05/13/26 01:30:00 AM,14.6778,54.842,,,,,
2081,05/13/26 01:40:00 AM,14.6755,54.842,,,,,
2082,05/13/26 01:50:00 AM,14.6771,54.669,,,,,
2083,05/13/26 02:00:00 AM,14.6746,54.669,,,,,
2084,05/13/26 02:10:00 AM,14.6746,54.669,,,,,
2085,05/13/26 02:20:00 AM,14.6716,54.495,,,,,
2086,05/13/26 02:30:00 AM,14.6739,54.495,,,,,
2087,05/13/26 02:40:00 AM,14.6732,54.322,,,,,
2088,05/13/26 02:50:00 AM,14.6732,54.322,,,,,
2089,05/13/26 03:00:00 AM,14.6700,54.147,,,,,
2090,05/13/26 03:10:00 AM,14.6677,54.147,,,,,
2091,05/13/26 03:20:00 AM,14.6700,54.147,,,,,
2092,05/13/26 03:30:00 AM,14.6693,53.973,,,,,
2093,05/13/26 03:40:00 AM,14.6693,53.973,,,,,
2094,05/13/26 03:50:00 AM,14.6684,53.798,,,,,
2095,05/13/26 04:00:00 AM,14.6661,53.798,,,,,
2096,05/13/26 04:10:00 AM,14.6638,53.798,,,,,
2097,05/13/26 04:20:00 AM,14.6638,53.798,,,,,
2098,05/13/26 04:30:00 AM,14.6613,53.798,,,,,
2099,05/13/26 04:40:00 AM,14.6582,53.623,,,,,
2100,05/13/26 04:50:00 AM,14.6582,53.623,,,,,
2101,05/13/26 05:00:00 AM,14.6582,53.623,,,,,
2102,05/13/26 05:10:00 AM,14.6558,53.623,,,,,
2103,05/13/26 05:20:00 AM,14.6582,53.623,,,,,
2104,05/13/26 05:30:00 AM,14.6606,53.623,,,,,
2105,05/13/26 05:40:00 AM,14.6574,53.449,,,,,
2106,05/13/26 05:50:00 AM,14.6574,53.449,,,,,
2107,05/13/26 06:00:00 AM,14.6597,53.449,,,,,
2108,05/13/26 06:10:00 AM,14.6597,53.449,,,,,
2109,05/13/26 06:20:00 AM,14.6622,53.449,,,,,
2110,05/13/26 06:30:00 AM,14.6597,53.449,,,,,
2111,05/13/26 06:40:00 AM,14.6574,53.449,,,,,
2112,05/13/26 06:50:00 AM,14.6574,53.449,,,,,
2113,05/13/26 07:00:00 AM,14.6550,53.449,,,,,
2114,05/13/26 07:10:00 AM,14.6574,53.449,,,,,
2115,05/13/26 07:20:00 AM,14.6550,53.449,,,,,
2116,05/13/26 07:30:00 AM,14.6535,53.623,,,,,
2117,05/13/26 07:40:00 AM,14.6535,53.623,,,,,
2118,05/13/26 07:50:00 AM,14.6495,53.798,,,,,
2119,05/13/26 08:00:00 AM,14.6495,53.798,,,,,
2120,05/13/26 08:10:00 AM,14.6472,53.798,,,,,
2121,05/13/26 08:20:00 AM,14.6456,53.973,,,,,
2122,05/13/26 08:30:00 AM,14.6433,53.973,,,,,
2123,05/13/26 08:40:00 AM,14.6433,53.973,,,,,
2124,05/13/26 08:50:00 AM,14.6394,54.147,,,,,
2125,05/13/26 09:00:00 AM,14.6378,54.322,,,,,
2126,05/13/26 09:10:00 AM,14.6355,54.322,,,,,
2127,05/13/26 09:20:00 AM,14.6339,54.495,,,,,
2128,05/13/26 09:30:00 AM,14.6323,54.669,,,,,
2129,05/13/26 09:40:00 AM,14.6284,54.842,,,,,
2130,05/13/26 09:50:00 AM,14.6268,55.017,,,,,
2131,05/13/26 10:00:00 AM,14.6252,55.189,,,,,
2132,05/13/26 10:10:00 AM,14.6259,55.364,,,,,
2133,05/13/26 10:20:00 AM,14.6243,55.537,,,,,
2134,05/13/26 10:30:00 AM,14.6204,55.711,,,,,
2135,05/13/26 10:40:00 AM,14.6236,55.884,,,,,
2136,05/13/26 10:50:00 AM,14.6211,55.884,,,,,
2137,05/13/26 11:00:00 AM,14.6195,56.057,,,,,
2138,05/13/26 11:10:00 AM,14.6204,56.230,,,,,
2139,05/13/26 11:20:00 AM,14.6133,56.230,,,,,
2140,05/13/26 11:30:00 AM,14.6140,56.404,,,,,
2141,05/13/26 11:40:00 AM,14.6076,56.577,,,,,
2142,05/13/26 11:50:00 AM,14.6060,56.750,,,,,
2143,05/13/26 12:00:00 PM,14.6044,56.923,,,,,
2144,05/13/26 12:10:00 PM,14.5982,57.096,,,,,
2145,05/13/26 12:20:00 PM,14.5989,57.268,,,,,
2146,05/13/26 12:30:00 PM,14.5989,57.268,,,,,
2147,05/13/26 12:40:00 PM,14.5972,57.441,,,,,
2148,05/13/26 12:50:00 PM,14.5996,57.441,,,,,
2149,05/13/26 01:00:00 PM,14.6004,57.614,,,,,
2150,05/13/26 01:10:00 PM,14.5956,57.614,,,,,
2151,05/13/26 01:20:00 PM,14.5909,57.614,,,,,
2152,05/13/26 01:30:00 PM,14.5862,57.614,,,,,
2153,05/13/26 01:40:00 PM,14.5838,57.614,,,,,
2154,05/13/26 01:50:00 PM,14.5838,57.614,,,,,
2155,05/13/26 02:00:00 PM,14.5767,57.614,,,,,
2156,05/13/26 02:10:00 PM,14.5721,57.614,,,,,
2157,05/13/26 02:20:00 PM,14.5698,57.614,,,,,
2158,05/13/26 02:30:00 PM,14.5698,57.614,,,,,
2159,05/13/26 02:40:00 PM,14.5673,57.614,,,,,
2160,05/13/26 02:50:00 PM,14.5634,57.785,,,,,
2161,05/13/26 03:00:00 PM,14.5634,57.785,,,,,
2162,05/13/26 03:10:00 PM,14.5634,57.785,,,,,
2163,05/13/26 03:20:00 PM,14.5673,57.614,,,,,
2164,05/13/26 03:30:00 PM,14.5728,57.785,,,,,
2165,05/13/26 03:40:00 PM,14.5705,57.785,,,,,
2166,05/13/26 03:50:00 PM,14.5680,57.785,,,,,
2167,05/13/26 04:00:00 PM,14.5657,57.785,,,,,
2168,05/13/26 04:10:00 PM,14.5657,57.785,,,,,
2169,05/13/26 04:20:00 PM,14.5680,57.785,,,,,
2170,05/13/26 04:30:00 PM,14.5657,57.785,,,,,
2171,05/13/26 04:40:00 PM,14.5627,57.614,,,,,
2172,05/13/26 04:50:00 PM,14.5627,57.614,,,,,
2173,05/13/26 05:00:00 PM,14.5603,57.614,,,,,
2174,05/13/26 05:10:00 PM,14.5556,57.614,,,,,
2175,05/13/26 05:20:00 PM,14.5532,57.614,,,,,
2176,05/13/26 05:30:00 PM,14.5509,57.614,,,,,
2177,05/13/26 05:40:00 PM,14.5502,57.441,,,,,
2178,05/13/26 05:50:00 PM,14.5477,57.441,,,,,
2179,05/13/26 06:00:00 PM,14.5484,57.614,,,,,
2180,05/13/26 06:10:00 PM,14.5502,57.441,,,,,
2181,05/13/26 06:20:00 PM,14.5502,57.441,,,,,
2182,05/13/26 06:30:00 PM,14.5502,57.441,,,,,
2183,05/13/26 06:40:00 PM,14.5502,57.441,,,,,
2184,05/13/26 06:50:00 PM,14.5525,57.441,,,,,
2185,05/13/26 07:00:00 PM,14.5548,57.441,,,,,
2186,05/13/26 07:10:00 PM,14.5619,57.441,,,,,
2187,05/13/26 07:20:00 PM,14.5635,57.268,,,,,
2188,05/13/26 07:30:00 PM,14.5658,57.268,,,,,
2189,05/13/26 07:40:00 PM,14.5658,57.268,,,,,
2190,05/13/26 07:50:00 PM,14.5635,57.268,,,,,
2191,05/13/26 08:00:00 PM,14.5651,57.096,,,,,
2192,05/13/26 08:10:00 PM,14.5674,57.096,,,,,
2193,05/13/26 08:20:00 PM,14.5674,57.096,,,,,
2194,05/13/26 08:30:00 PM,14.5674,57.096,,,,,
2195,05/13/26 08:40:00 PM,14.5699,57.096,,,,,
2196,05/13/26 08:50:00 PM,14.5722,57.096,,,,,
2197,05/13/26 09:00:00 PM,14.5746,57.096,,,,,
2198,05/13/26 09:10:00 PM,14.5722,57.096,,,,,
2199,05/13/26 09:20:00 PM,14.5699,57.096,,,,,
2200,05/13/26 09:30:00 PM,14.5715,56.923,,,,,
2201,05/13/26 09:40:00 PM,14.5738,56.923,,,,,
2202,05/13/26 09:50:00 PM,14.5761,56.923,,,,,
2203,05/13/26 10:00:00 PM,14.5738,56.923,,,,,
2204,05/13/26 10:10:00 PM,14.5761,56.923,,,,,
2205,05/13/26 10:20:00 PM,14.5738,56.923,,,,,
2206,05/13/26 10:30:00 PM,14.5761,56.923,,,,,
2207,05/13/26 10:40:00 PM,14.5777,56.750,,,,,
2208,05/13/26 10:50:00 PM,14.5754,56.750,,,,,
2209,05/13/26 11:00:00 PM,14.5754,56.750,,,,,
2210,05/13/26 11:10:00 PM,14.5754,56.750,,,,,
2211,05/13/26 11:20:00 PM,14.5754,56.750,,,,,
2212,05/13/26 11:30:00 PM,14.5747,56.577,,,,,
2213,05/13/26 11:40:00 PM,14.5770,56.577,,,,,
2214,05/13/26 11:50:00 PM,14.5724,56.577,,,,,
