"TIMESTAMP","RECORD","BattV","PTemp_C","AirTemp_C","Lvl_psi","wtr_weir"
"2025-01-10 19:30:00",24203,11.64,-1.083,-1.602,0.5,0.38
"2025-01-10 19:45:00",24204,11.71,-1.437,-1.98,0.501,0.382
"2025-01-10 20:00:00",24205,11.64,-1.677,-2.187,0.501,0.378
"2025-01-10 20:15:00",24206,11.7,-1.86,-2.377,0.501,0.353
"2025-01-10 20:30:00",24207,11.65,-1.993,-2.474,0.501,0.346
"2025-01-10 20:45:00",24208,11.65,-2.04,-2.488,0.5,0.321
"2025-01-10 21:00:00",24209,11.68,-2.08,-2.534,0.501,0.303
"2025-01-10 21:15:00",24210,11.69,-2.126,-2.586,0.501,0.296
"2025-01-10 21:30:00",24211,11.7,-2.139,-2.584,0.501,0.267
"2025-01-10 21:45:00",24212,11.69,-2.145,-2.582,0.501,0.231
"2025-01-10 22:00:00",24213,11.64,-2.115,-2.546,0.501,0.178
"2025-01-10 22:15:00",24214,11.69,-2.118,-2.555,0.502,0.203
"2025-01-10 22:30:00",24215,11.65,-2.098,-2.539,0.501,0.224
"2025-01-10 22:45:00",24216,11.67,-2.109,-2.563,0.501,0.22
"2025-01-10 23:00:00",24217,11.71,-2.138,-2.591,0.501,0.238
"2025-01-10 23:15:00",24218,11.71,-2.155,-2.6,0.502,0.246
"2025-01-10 23:30:00",24219,11.61,-2.157,-2.602,0.501,0.249
"2025-01-10 23:45:00",24220,11.64,-2.149,-2.618,0.501,0.255
"2025-01-11 00:00:00",24221,11.71,-2.147,-2.599,0.501,0.288
"2025-01-11 00:15:00",24222,11.62,-2.16,-2.612,0.501,0.328
"2025-01-11 00:30:00",24223,11.3,-0.219,0.127,0.502,0.375
"2025-01-11 00:45:00",24224,11.32,0.587,1.118,0.501,0.418
"2025-01-11 01:00:00",24225,11.63,-0.629,-0.243,0.502,0.448
"2025-01-11 01:15:00",24226,11.63,-0.752,-1.036,0.5,0.476
"2025-01-11 01:30:00",24227,11.62,-0.945,-1.451,0.501,0.492
"2025-01-11 01:45:00",24228,11.66,-1.423,-1.957,0.501,0.511
"2025-01-11 02:00:00",24229,11.68,-1.621,-2.135,0.501,0.525
"2025-01-11 02:15:00",24230,11.62,-1.756,-2.257,0.501,0.532
"2025-01-11 02:30:00",24231,11.64,-1.783,-2.199,0.501,0.545
"2025-01-11 02:45:00",24232,11.68,-1.735,-2.098,0.5,0.55
"2025-01-11 03:00:00",24233,11.68,-1.626,-2.033,0.501,0.555
"2025-01-11 03:15:00",24234,11.6,-1.593,-2.004,0.501,0.552
"2025-01-11 03:30:00",24235,11.62,-1.552,-2.005,0.501,0.539
"2025-01-11 03:45:00",24236,11.64,-1.64,-2.171,0.501,0.521
"2025-01-11 04:00:00",24237,11.65,-1.755,-2.207,0.502,0.533
"2025-01-11 04:15:00",24238,11.64,-1.699,-2.025,0.501,0.544
"2025-01-11 04:30:00",24239,11.65,-1.486,-1.793,0.501,0.561
"2025-01-11 04:45:00",24240,11.69,-1.311,-1.648,0.501,0.588
"2025-01-11 05:00:00",24241,11.68,-1.147,-1.453,0.501,0.607
"2025-01-11 05:15:00",24242,11.69,-0.939,-1.253,0.501,0.619
"2025-01-11 05:30:00",24243,11.62,-0.765,-1.11,0.501,0.625
"2025-01-11 05:45:00",24244,11.7,-0.609,-0.925,0.5,0.627
"2025-01-11 06:00:00",24245,11.63,-0.396,-0.719,0.501,0.63
"2025-01-11 06:15:00",24246,11.63,-0.195,-0.497,0.501,0.623
"2025-01-11 06:30:00",24247,11.69,0.071,-0.186,0.501,0.617
"2025-01-11 06:45:00",24248,11.65,0.346,0.043,0.501,0.62
"2025-01-11 07:00:00",24249,11.66,0.531,0.211,0.5,0.632
"2025-01-11 07:15:00",24250,11.67,0.707,0.382,0.501,0.647
"2025-01-11 07:30:00",24251,11.57,0.832,0.479,0.502,0.66
"2025-01-11 07:45:00",24252,11.68,0.956,0.625,0.501,0.676
"2025-01-11 08:00:00",24253,11.69,1.176,0.852,0.503,0.684
"2025-01-11 08:15:00",24254,11.69,1.332,0.966,0.501,0.706
"2025-01-11 08:30:00",24255,11.35,3.3,3.691,0.501,0.716
"2025-01-11 08:45:00",24256,11.02,4.043,4.6,0.502,0.723
"2025-01-11 09:00:00",24257,11.58,2.822,3.221,0.5,0.748
"2025-01-11 09:15:00",24258,11.69,2.73,2.478,0.501,0.774
"2025-01-11 09:30:00",24259,9.29,4.286,4.502,0.502,0.804
"2025-01-11 09:45:00",24260,9.36,4.761,5.02,0.5,0.84
"2025-01-11 10:00:00",24261,9.73,3.17,3.319,0.501,0.877
"2025-01-11 10:15:00",24262,9.57,3.063,3.279,0.502,0.916
"2025-01-11 10:30:00",24263,11.54,3.036,2.891,0.501,0.962
"2025-01-11 10:45:00",24264,11.75,2.685,2.272,0.502,1.008
"2025-01-11 11:00:00",24265,11.66,2.268,1.727,0.502,0.999
"2025-01-11 11:15:00",24266,11.64,1.799,1.23,0.502,0.975
"2025-01-11 11:30:00",24267,11.34,3.309,3.457,0.502,0.942
"2025-01-11 11:45:00",24268,11.3,3.732,4.112,0.501,0.899
"2025-01-11 12:00:00",24269,10.15,2.254,2.481,0.501,0.886
"2025-01-11 12:15:00",24270,11.62,2.126,1.845,0.501,0.893
"2025-01-11 12:30:00",24271,11.64,1.779,1.384,0.502,0.885
"2025-01-11 12:45:00",24272,11.71,1.649,1.197,0.502,0.891
"2025-01-11 13:00:00",24273,11.73,1.452,1.067,0.501,0.918
"2025-01-11 13:15:00",24274,11.72,1.46,1.09,0.502,0.931
"2025-01-11 13:30:00",24275,11.21,3.386,3.849,0.501,0.964
"2025-01-11 13:45:00",24276,11.3,4.058,4.572,0.502,0.957
"2025-01-11 14:00:00",24277,11.38,2.581,2.862,0.501,0.947
"2025-01-11 14:15:00",24278,11.63,2.266,1.866,0.5,0.931
"2025-01-11 14:30:00",24279,11.7,1.69,1.132,0.502,0.888
"2025-01-11 14:45:00",24280,11.66,1.171,0.628,0.5,0.854
"2025-01-11 15:00:00",24281,11.67,0.826,0.333,0.502,0.836
"2025-01-11 15:15:00",24282,11.67,0.651,0.2,0.501,0.822
"2025-01-11 15:30:00",24283,11.38,2.591,3.137,0.501,0.84
"2025-01-11 15:45:00",24284,11.32,3.308,3.877,0.5,0.812
"2025-01-11 16:00:00",24285,10.27,1.903,2.181,0.501,0.787
"2025-01-11 16:15:00",24286,11.64,1.634,1.222,0.502,0.751
"2025-01-11 16:30:00",24287,11.64,1.137,0.549,0.503,0.71
"2025-01-11 16:45:00",24288,11.61,0.644,0.009,0.5,0.641
"2025-01-11 17:00:00",24289,11.65,0.34,-0.258,0.501,0.575
"2025-01-11 17:15:00",24290,11.58,-0.115,-0.625,0.501,0.553
"2025-01-11 17:30:00",24291,11.63,-0.306,-0.759,0.501,0.557
"2025-01-11 17:45:00",24292,11.55,-0.377,-0.798,0.501,0.551
"2025-01-11 18:00:00",24293,11.62,-0.386,-0.796,0.501,0.557
"2025-01-11 18:15:00",24294,11.65,-0.428,-0.835,0.501,0.558
"2025-01-11 18:30:00",24295,11.3,1.443,1.766,0.501,0.527
"2025-01-11 18:45:00",24296,9.22,2.08,2.446,0.501,0.514
"2025-01-11 19:00:00",24297,10.11,0.762,0.89,0.5,0.531
"2025-01-11 19:15:00",24298,10.78,0.595,0.176,0.502,0.545
"2025-01-11 19:30:00",24299,11.17,0.373,-0.191,0.5,0.514
"2025-01-11 19:45:00",24300,11.3,-0.137,-0.642,0.501,0.487
"2025-01-11 20:00:00",24301,11.28,-0.321,-0.773,0.5,0.495
"2025-01-11 20:15:00",24302,11.59,-0.468,-0.901,0.502,0.519
"2025-01-11 20:30:00",24303,11.57,-0.59,-1.097,0.501,0.523
"2025-01-11 20:45:00",24304,11.64,-0.699,-1.148,0.5,0.518
"2025-01-11 21:00:00",24305,11.62,-0.809,-1.297,0.502,0.499
"2025-01-11 21:15:00",24306,11.65,-0.924,-1.399,0.502,0.474
"2025-01-11 21:30:00",24307,11.62,-1.023,-1.46,0.5,0.461
"2025-01-11 21:45:00",24308,11.56,-1.089,-1.557,0.5,0.45
"2025-01-11 22:00:00",24309,11.63,-1.106,-1.533,0.5,0.445
"2025-01-11 22:15:00",24310,11.55,-1.051,-1.483,0.501,0.457
"2025-01-11 22:30:00",24311,11.57,-0.99,-1.44,0.501,0.456
"2025-01-11 22:45:00",24312,11.57,-1.102,-1.544,0.501,0.445
"2025-01-11 23:00:00",24313,11.56,-1,-1.418,0.5,0.439
"2025-01-11 23:15:00",24314,11.59,-1.006,-1.457,0.499,0.423
"2025-01-11 23:30:00",24315,11.55,-1.048,-1.511,0.5,0.42
"2025-01-11 23:45:00",24316,11.54,-1.324,-1.795,0.499,0.402
"2025-01-12 00:00:00",24317,11.12,-1.348,-1.813,0.5,0.396
"2025-01-12 00:15:00",24318,10.79,-1.427,-1.889,0.5,0.395
"2025-01-12 00:30:00",24319,9.12,0.416,0.568,0.501,0.388
"2025-01-12 00:45:00",24320,9.25,1.148,1.41,0.499,0.375
"2025-01-12 01:00:00",24321,9.72,-0.107,-0.15,0.5,0.379
"2025-01-12 01:15:00",24322,10.07,-0.397,-0.902,0.5,0.377
"2025-01-12 01:30:00",24323,9.98,-0.859,-1.483,0.499,0.377
"2025-01-12 01:45:00",24324,9.99,-1.034,-1.63,0.5,0.376
"2025-01-12 02:00:00",24325,10,-1.511,-2.072,0.5,0.379
"2025-01-12 02:15:00",24326,10.11,-1.665,-2.178,0.501,0.379
"2025-01-12 02:30:00",24327,10.07,-1.8,-2.352,0.5,0.381
"2025-01-12 02:45:00",24328,10.01,-2.006,-2.589,0.5,0.381
"2025-01-12 03:00:00",24329,9.99,-2.24,-2.85,0.501,0.37
"2025-01-12 03:15:00",24330,10.02,-2.465,-3.111,0.5,0.359
"2025-01-12 03:30:00",24331,10.08,-2.779,-3.475,0.5,0.348
"2025-01-12 03:45:00",24332,10.08,-3.135,-3.864,0.5,0.339
"2025-01-12 04:00:00",24333,10.03,-3.468,-4.204,0.5,0.327
"2025-01-12 04:15:00",24334,10.01,-3.753,-4.481,0.5,0.317
"2025-01-12 04:30:00",24335,10,-3.884,-4.596,0.5,0.307
"2025-01-12 04:45:00",24336,10.04,-4.261,-4.949,0.5,0.296
"2025-01-12 05:00:00",24337,10.04,-4.471,-5.126,0.5,0.285
"2025-01-12 05:15:00",24338,10.06,-4.648,-5.303,0.501,0.276
"2025-01-12 05:30:00",24339,10.04,-4.825,-5.479,0.501,0.264
"2025-01-12 05:45:00",24340,10.02,-4.972,-5.623,0.5,0.252
"2025-01-12 06:00:00",24341,9.94,-5.12,-5.761,0.5,0.247
"2025-01-12 06:15:00",24342,9.97,-5.263,-5.905,0.499,0.238
"2025-01-12 06:30:00",24343,9.98,-5.174,-5.712,0.5,0.225
"2025-01-12 06:45:00",24344,10,-5.163,-5.673,0.5,0.22
"2025-01-12 07:00:00",24345,9.85,-5.174,-5.749,0.5,0.216
"2025-01-12 07:15:00",24346,9.84,-5.402,-5.995,0.499,0.212
"2025-01-12 07:30:00",24347,9.84,-5.502,-6.131,0.5,0.207
"2025-01-12 07:45:00",24348,9.82,-5.539,-6.108,0.499,0.203
"2025-01-12 08:00:00",24349,9.9,-5.573,-6.137,0.5,0.201
"2025-01-12 08:15:00",24350,9.82,-5.573,-6.095,0.499,0.208
"2025-01-12 08:30:00",24351,9.28,-3.569,-3.468,0.5,0.217
"2025-01-12 08:45:00",24352,9.26,-2.687,-2.444,0.499,0.23
"2025-01-12 09:00:00",24353,9.67,-3.738,-3.576,0.499,0.243
"2025-01-12 09:15:00",24354,9.93,-3.632,-3.945,0.499,0.265
"2025-01-12 09:30:00",24355,9.36,-1.794,-1.633,0.5,0.294
"2025-01-12 09:45:00",24356,9.27,-0.966,-0.672,0.5,0.333
"2025-01-12 10:00:00",24357,9.51,-2.13,-1.826,0.5,0.38
"2025-01-12 10:15:00",24358,9.51,-1.909,-1.483,0.5,0.429
"2025-01-12 10:30:00",24359,9.85,-1.251,-1.188,0.499,0.484
"2025-01-12 10:45:00",24360,10.11,-1.107,-1.263,0.5,0.545
"2025-01-12 11:00:00",24361,10.17,-0.601,-0.837,0.5,0.605
"2025-01-12 11:15:00",24362,10.12,-0.449,-0.671,0.501,0.671
"2025-01-12 11:30:00",24363,9.51,1.963,2.522,0.501,0.736
"2025-01-12 11:45:00",24364,9.66,3.511,4.42,0.501,0.808
"2025-01-12 12:00:00",24365,10.63,3.806,4.343,0.501,0.892
"2025-01-12 12:15:00",24366,10.78,3.643,3.27,0.501,0.972
"2025-01-12 12:30:00",24367,10.6,2.937,2.397,0.502,1.035
"2025-01-12 12:45:00",24368,12.04,4.28,3.65,0.502,1.091
"2025-01-12 13:00:00",24369,11.87,3.943,3.319,0.501,1.148
"2025-01-12 13:15:00",24370,11.77,3.081,2.567,0.502,1.199
"2025-01-12 13:30:00",24371,9.93,4.776,5.239,0.503,1.247
"2025-01-12 13:45:00",24372,11.88,7.411,7.99,0.503,1.282
"2025-01-12 14:00:00",24373,11.9,5.65,6.017,0.502,1.304
"2025-01-12 14:15:00",24374,11.99,5.957,5.381,0.502,1.329
"2025-01-12 14:30:00",24375,12.14,5.036,4.493,0.502,1.338
"2025-01-12 14:45:00",24376,12.11,4.691,4.177,0.503,1.335
"2025-01-12 15:00:00",24377,12.01,4.51,4.01,0.502,1.316
"2025-01-12 15:15:00",24378,11.98,4.42,3.894,0.503,1.299
"2025-01-12 15:30:00",24379,11.63,5.956,6.472,0.502,1.27
"2025-01-12 15:45:00",24380,9.71,6.509,7.221,0.502,1.237
"2025-01-12 16:00:00",24381,10.09,4.934,5.275,0.501,1.185
"2025-01-12 16:15:00",24382,10.2,4.488,4.092,0.502,1.149
"2025-01-12 16:30:00",24383,10.18,3.818,3.219,0.502,1.096
"2025-01-12 16:45:00",24384,10.16,3.122,2.46,0.501,1.047
"2025-01-12 17:00:00",24385,10.16,2.394,1.608,0.502,0.997
"2025-01-12 17:15:00",24386,10.05,1.645,0.824,0.501,0.946
"2025-01-12 17:30:00",24387,9.97,0.919,0.071,0.501,0.895
"2025-01-12 17:45:00",24388,10.04,0.37,-0.419,0.501,0.851
"2025-01-12 18:00:00",24389,9.99,-0.261,-0.985,0.501,0.817
"2025-01-12 18:15:00",24390,9.94,-0.668,-1.328,0.501,0.792
"2025-01-12 18:30:00",24391,9.48,0.947,0.891,0.501,0.766
"2025-01-12 18:45:00",24392,9,1.416,1.446,0.502,0.747
"2025-01-12 19:00:00",24393,9.7,-0.091,-0.189,0.5,0.733
"2025-01-12 19:15:00",24394,9.68,-0.446,-1.037,0.5,0.72
"2025-01-12 19:30:00",24395,9.68,-1.028,-1.742,0.5,0.705
"2025-01-12 19:45:00",24396,9.66,-1.486,-2.159,0.501,0.695
"2025-01-12 20:00:00",24397,9.68,-1.843,-2.48,0.5,0.687
"2025-01-12 20:15:00",24398,9.68,-2.094,-2.701,0.501,0.677
"2025-01-12 20:30:00",24399,9.72,-2.302,-2.895,0.501,0.671
"2025-01-12 20:45:00",24400,9.64,-2.467,-3.043,0.5,0.66
"2025-01-12 21:00:00",24401,9.71,-2.447,-3.023,0.501,0.649
"2025-01-12 21:15:00",24402,9.73,-2.743,-3.313,0.5,0.64
"2025-01-12 21:30:00",24403,9.68,-2.849,-3.39,0.501,0.631
"2025-01-12 21:45:00",24404,9.69,-2.926,-3.484,0.501,0.624
"2025-01-12 22:00:00",24405,9.72,-3.012,-3.559,0.5,0.616
"2025-01-12 22:15:00",24406,9.67,-3.078,-3.595,0.499,0.608
"2025-01-12 22:30:00",24407,9.63,-3.095,-3.58,0.5,0.602
"2025-01-12 22:45:00",24408,9.65,-3.074,-3.525,0.5,0.594
"2025-01-12 23:00:00",24409,9.71,-2.985,-3.376,0.499,0.583
"2025-01-12 23:15:00",24410,9.72,-2.818,-3.182,0.5,0.585
"2025-01-12 23:30:00",24411,9.69,-2.605,-2.849,0.5,0.589
"2025-01-12 23:45:00",24412,9.62,-2.177,-2.322,0.501,0.6
"2025-01-13 00:00:00",24413,9.7,-1.98,-2.506,0.499,0.588
"2025-01-13 00:15:00",24414,9.69,-2.226,-2.832,0.5,0.579
"2025-01-13 00:30:00",24415,9.05,-0.504,-0.453,0.499,0.574
"2025-01-13 00:45:00",24416,9.03,0.213,0.621,0.5,0.584
"2025-01-13 01:00:00",24417,9.57,-0.429,0.294,0.5,0.598
"2025-01-13 01:15:00",24418,9.69,0.131,0.146,0.5,0.609
"2025-01-13 01:30:00",24419,9.75,0.315,0.1,0.5,0.606
"2025-01-13 01:45:00",24420,9.75,0.273,-0.082,0.5,0.608
"2025-01-13 02:00:00",24421,9.66,0.27,-0.09,0.501,0.614
"2025-01-13 02:15:00",24422,9.73,0.37,0.016,0.5,0.625
"2025-01-13 02:30:00",24423,9.72,0.382,0.054,0.501,0.638
"2025-01-13 02:45:00",24424,9.64,0.288,-0.068,0.5,0.654
"2025-01-13 03:00:00",24425,9.75,0.325,-0.02,0.501,0.673
"2025-01-13 03:15:00",24426,9.71,0.391,0.063,0.5,0.698
"2025-01-13 03:30:00",24427,9.66,0.49,0.152,0.501,0.734
"2025-01-13 03:45:00",24428,9.7,0.532,0.186,0.501,0.757
"2025-01-13 04:00:00",24429,9.66,0.597,0.241,0.501,0.778
"2025-01-13 04:15:00",24430,9.64,0.627,0.277,0.5,0.798
"2025-01-13 04:30:00",24431,9.67,0.635,0.236,0.501,0.819
"2025-01-13 04:45:00",24432,9.62,0.647,0.305,0.5,0.831
"2025-01-13 05:00:00",24433,9.7,0.691,0.323,0.5,0.848
"2025-01-13 05:15:00",24434,9.66,0.721,0.344,0.501,0.86
"2025-01-13 05:30:00",24435,9.65,0.774,0.429,0.501,0.868
"2025-01-13 05:45:00",24436,9.73,0.822,0.457,0.501,0.874
"2025-01-13 06:00:00",24437,9.73,0.807,0.408,0.501,0.886
"2025-01-13 06:15:00",24438,9.72,0.778,0.374,0.5,0.899
"2025-01-13 06:30:00",24439,9.68,0.737,0.303,0.5,0.908
"2025-01-13 06:45:00",24440,9.69,0.624,0.171,0.501,0.915
"2025-01-13 07:00:00",24441,9.72,0.526,0.085,0.501,0.92
"2025-01-13 07:15:00",24442,9.75,0.484,0.04,0.501,0.928
"2025-01-13 07:30:00",24443,9.66,0.763,0.674,0.501,0.939
"2025-01-13 07:45:00",24444,9.66,1.47,1.27,0.502,0.956
"2025-01-13 08:00:00",24445,9.76,1.805,1.524,0.501,0.97
"2025-01-13 08:15:00",24446,9.76,1.968,1.538,0.502,0.972
"2025-01-13 08:30:00",24447,9.15,3.789,3.977,0.501,0.969
"2025-01-13 08:45:00",24448,9.11,4.63,5.13,0.502,0.966
"2025-01-13 09:00:00",24449,9.58,1.762,2.203,NA,NA
"2025-01-13 09:15:00",24450,9.76,3.069,2.79,0.501,0.971
"2025-01-13 09:30:00",24451,9.19,4.657,4.725,0.502,0.987
"2025-01-13 09:45:00",24452,9.13,5.13,5.314,0.502,1.011
"2025-01-13 10:00:00",24453,9.25,3.635,3.863,0.501,1.037
"2025-01-13 10:15:00",24454,9.38,3.718,4.259,0.502,1.072
"2025-01-13 10:30:00",24455,9.93,4.534,4.774,0.502,1.134
"2025-01-13 10:45:00",24456,9.99,4.734,4.555,0.501,1.218
"2025-01-13 11:00:00",24457,11.32,6.192,5.895,0.503,1.349
"2025-01-13 11:15:00",24458,11.49,6.052,5.618,0.503,1.466
"2025-01-13 11:30:00",24459,9.84,8.09,8.42,0.504,1.574
"2025-01-13 11:45:00",24460,9.51,8.76,9.42,0.503,1.674
"2025-01-13 12:00:00",24461,9.76,7.16,7.574,0.503,1.692
"2025-01-13 12:15:00",24462,10.53,6.902,6.693,0.503,1.715
"2025-01-13 12:30:00",24463,10.73,6.514,6.154,0.503,1.714
"2025-01-13 12:45:00",24464,11.05,6.314,5.894,0.504,1.697
"2025-01-13 13:00:00",24465,11.27,6.235,5.79,0.503,1.671
"2025-01-13 13:15:00",24466,11.34,6.108,5.659,0.503,1.66
"2025-01-13 13:30:00",24467,9.46,7.794,8.16,0.503,1.664
"2025-01-13 13:45:00",24468,9.43,8.34,8.89,0.504,1.661
"2025-01-13 14:00:00",24469,10.3,7.079,7.541,0.503,1.653
"2025-01-13 14:15:00",24470,11.27,6.89,6.741,0.504,1.641
"2025-01-13 14:30:00",24471,11.54,6.364,5.934,0.503,1.609
"2025-01-13 14:45:00",24472,11.63,5.966,5.525,0.504,1.584
"2025-01-13 15:00:00",24473,11.58,5.815,5.381,0.504,1.553
"2025-01-13 15:15:00",24474,11.62,5.771,5.371,0.502,1.517
"2025-01-13 15:30:00",24475,11.08,7.439,8.01,0.503,1.513
"2025-01-13 15:45:00",24476,10.56,8.15,8.91,0.503,1.507
"2025-01-13 16:00:00",24477,11.54,6.884,7.497,0.503,1.509
"2025-01-13 16:15:00",24478,11.57,6.594,6.486,0.503,1.499
"2025-01-13 16:30:00",24479,11.45,6.038,5.641,0.502,1.46
"2025-01-13 16:45:00",24480,11.52,5.503,5.003,0.503,1.425
"2025-01-13 17:00:00",24481,11.45,4.947,4.42,0.502,1.375
"2025-01-13 17:15:00",24482,11.49,4.544,4.061,0.502,1.338
"2025-01-13 17:30:00",24483,11.44,4.336,3.791,0.502,1.303
"2025-01-13 17:45:00",24484,11.48,3.715,3.166,0.502,1.285
"2025-01-13 18:00:00",24485,11.39,3.38,2.848,0.502,1.267
"2025-01-13 18:15:00",24486,11.43,3.153,2.695,0.502,1.245
"2025-01-13 18:30:00",24487,10.81,4.92,5.151,0.502,1.222
"2025-01-13 18:45:00",24488,9.91,5.568,5.987,0.502,1.198
"2025-01-13 19:00:00",24489,10.87,4.382,4.649,0.501,1.168
"2025-01-13 19:15:00",24490,11.08,4.211,3.908,0.501,1.141
"2025-01-13 19:30:00",24491,11.1,3.8,3.354,0.501,1.118
"2025-01-13 19:45:00",24492,11.2,3.552,3.102,0.501,1.098
"2025-01-13 20:00:00",24493,11.21,3.397,2.94,0.501,1.079
"2025-01-13 20:15:00",24494,11.15,3.139,2.601,0.5,1.069
"2025-01-13 20:30:00",24495,11.22,2.781,2.19,0.502,1.059
"2025-01-13 20:45:00",24496,11.32,2.6,2.217,0.501,1.048
"2025-01-13 21:00:00",24497,11.27,2.601,2.143,0.5,1.043
"2025-01-13 21:15:00",24498,11.33,2.364,1.908,0.501,1.028
"2025-01-13 21:30:00",24499,11.34,2.38,2.006,0.501,1.013
"2025-01-13 21:45:00",24500,11.39,2.431,2.013,0.501,1
"2025-01-13 22:00:00",24501,11.3,2.415,2.029,0.501,0.981
"2025-01-13 22:15:00",24502,11.32,2.351,1.848,0.5,0.98
"2025-01-13 22:30:00",24503,11.39,2.076,1.5,0.501,0.979
"2025-01-13 22:45:00",24504,11.37,1.746,1.207,0.502,0.972
"2025-01-13 23:00:00",24505,11.37,1.684,1.288,0.501,0.965
"2025-01-13 23:15:00",24506,11.38,1.672,1.194,0.501,0.959
"2025-01-13 23:30:00",24507,11.41,1.369,0.855,0.5,0.949
"2025-01-13 23:45:00",24508,11.35,1.38,1.028,0.501,0.928
"2025-01-14 00:00:00",24509,11.44,1.47,1.067,0.501,0.904
"2025-01-14 00:15:00",24510,11.46,1.432,0.974,0.5,0.889
"2025-01-14 00:30:00",24511,9.69,3.296,3.593,0.5,0.872
"2025-01-14 00:45:00",24512,9.1,3.979,4.244,0.498,0.843
"2025-01-14 01:00:00",24513,9.69,2.612,2.64,0.5,0.823
"2025-01-14 01:15:00",24514,10.54,2.338,1.875,0.5,0.817
"2025-01-14 01:30:00",24515,10.68,1.825,1.254,0.5,0.809
"2025-01-14 01:45:00",24516,10.8,1.404,0.832,0.498,0.797
"2025-01-14 02:00:00",24517,10.85,1.06,0.522,0.5,0.798
"2025-01-14 02:15:00",24518,10.8,0.783,0.245,0.5,0.769
"2025-01-14 02:30:00",24519,10.75,0.532,0.026,0.497,0.732
"2025-01-14 02:45:00",24520,10.72,0.347,-0.143,0.499,0.714
"2025-01-14 03:00:00",24521,10.71,0.33,-0.154,0.5,0.665
"2025-01-14 03:15:00",24522,10.74,0.02,-0.486,0.5,0.618
"2025-01-14 03:30:00",24523,10.61,-0.188,-0.726,0.499,0.612
"2025-01-14 03:45:00",24524,10.66,-0.398,-0.945,0.5,0.606
"2025-01-14 04:00:00",24525,10.6,-0.63,-1.17,0.5,0.597
"2025-01-14 04:15:00",24526,10.59,-0.85,-1.39,0.499,0.583
"2025-01-14 04:30:00",24527,10.47,-1.061,-1.618,0.499,0.561
"2025-01-14 04:45:00",24528,10.47,-1.268,-1.896,0.5,0.564
"2025-01-14 05:00:00",24529,10.43,-1.569,-2.212,0.499,0.556
"2025-01-14 05:15:00",24530,10.38,-1.811,-2.396,0.498,0.535
"2025-01-14 05:30:00",24531,10.35,-1.995,-2.583,0.499,0.521
"2025-01-14 05:45:00",24532,10.35,-2.204,-2.784,0.498,0.494
"2025-01-14 06:00:00",24533,10.26,-2.362,-2.891,0.499,0.461
"2025-01-14 06:15:00",24534,10.15,-2.498,-3.036,0.499,0.436
"2025-01-14 06:30:00",24535,10.12,-2.486,-3.027,0.499,0.418
"2025-01-14 06:45:00",24536,10.2,-2.749,-3.3,0.5,0.404
"2025-01-14 07:00:00",24537,10.19,-2.876,-3.415,0.498,0.378
"2025-01-14 07:15:00",24538,10.04,-3.016,-3.549,0.498,0.361
"2025-01-14 07:30:00",24539,10.13,-3.109,-3.649,0.498,0.352
"2025-01-14 07:45:00",24540,10.13,-3.19,-3.719,0.498,0.326
"2025-01-14 08:00:00",24541,10.15,-3.283,-3.813,0.498,0.304
"2025-01-14 08:15:00",24542,10.28,-3.374,-3.891,0.499,0.282
"2025-01-14 09:00:00",24543,9.5,-4.509,-3.844,NA,NA
"2025-01-14 09:15:00",24544,9.64,-2.65,-2.802,0.499,0.312
"2025-01-14 09:30:00",24545,8.98,-0.765,-0.66,0.499,0.311
"2025-01-14 09:45:00",24546,9.02,-0.13,0.001,0.499,0.339
"2025-01-14 10:00:00",24547,9.07,-1.527,-1.458,0.497,0.364
"2025-01-14 10:15:00",24548,9.07,-1.542,-1.375,0.498,0.397
"2025-01-14 10:30:00",24549,9.85,-0.961,-1.187,0.498,0.424
"2025-01-14 10:45:00",24550,9.78,-1.044,-1.422,0.5,0.487
"2025-01-14 11:00:00",24551,10.1,-0.333,-0.719,0.499,0.543
"2025-01-14 11:15:00",24552,10.68,-0.458,-0.857,0.5,0.628
"2025-01-14 11:30:00",24553,9.36,1.819,2.109,0.5,0.73
"2025-01-14 11:45:00",24554,10.17,3.805,4.259,0.5,0.828
"2025-01-14 12:00:00",24555,11.25,3.264,3.495,0.5,0.922
"2025-01-14 12:15:00",24556,11.93,2.931,2.404,0.5,1.022
"2025-01-14 12:30:00",24557,11.64,2.051,1.466,0.501,1.095
"2025-01-14 12:45:00",24558,12.44,3.132,2.536,0.5,1.169
"2025-01-14 13:00:00",24559,12.15,3.133,2.526,0.501,1.249
"2025-01-14 13:15:00",24560,11.81,2.004,1.511,0.501,1.321
"2025-01-14 13:30:00",24561,9.46,3.916,4.326,0.502,1.389
"2025-01-14 13:45:00",24562,12.05,6.777,7.274,0.502,1.46
"2025-01-14 14:00:00",24563,12.12,5.1,5.457,0.501,1.507
"2025-01-14 14:15:00",24564,12,5.58,4.95,0.503,1.545
"2025-01-14 14:30:00",24565,12.2,4.513,3.957,0.502,1.576
"2025-01-14 14:45:00",24566,12.07,4.245,3.778,0.502,1.591
"2025-01-14 15:00:00",24567,11.92,4.266,3.832,0.503,1.575
"2025-01-14 15:15:00",24568,11.9,4.173,3.701,0.502,1.573
"2025-01-14 15:30:00",24569,9.75,5.941,6.505,0.502,1.564
"2025-01-14 15:45:00",24570,9.36,6.763,7.47,0.502,1.527
